chargeback_id,chargeback_ref,transaction_id,customer_id,merchant_id,chargeback_date,chargeback_amount,chargeback_reason,dispute_status,resolution_date,dq_issue_count,is_valid_record,cleaned_at
242,CB_14461,14461,9771,316,2025-11-04,97.63,duplicate_processing,lost,2025-10-08,1,False,2026-05-27 17:14:06.202831
243,CB_14509,14509,3932,807,2025-07-08,60.1,authorization_issue,won,2025-06-26,3,False,2026-05-27 17:14:06.202831
244,CB_14524,14524,5739,831,2025-04-29,16.64,duplicate_processing,closed,2025-05-20,0,True,2026-05-27 17:14:06.202831
245,CB_14531,14531,5511,1098,2026-03-26,447.13,duplicate_processing,won,2026-04-14,0,True,2026-05-27 17:14:06.202831
246,CB_14540,14540,1577,870,2025-05-10,36.88,authorization_issue,open,2025-07-28,0,True,2026-05-27 17:14:06.202831
247,CB_14608,14608,4105,625,2025-12-26,5.31,service_not_received,won,,0,True,2026-05-27 17:14:06.202831
248,CB_14847,14847,8094,996,2025-05-03,40.47,authorization_issue,won,2025-06-30,0,True,2026-05-27 17:14:06.202831
249,CB_14915,14915,1365,730,2025-08-07,53.49,fraud,open,,0,True,2026-05-27 17:14:06.202831
251,CB_15013,15013,7709,886,2025-07-08,62.38,service_not_received,lost,2025-07-21,0,True,2026-05-27 17:14:06.202831
253,CB_15093,15093,7132,716,2026-02-20,75.3,fraud,open,2026-04-11,0,True,2026-05-27 17:14:06.202831
254,CB_15152,15152,8595,144,2025-11-12,58.66,authorization_issue,won,2025-11-14,2,False,2026-05-27 17:14:06.202831
255,CB_15409,15409,589,138,2025-07-12,60.24,authorization_issue,open,,2,False,2026-05-27 17:14:06.202831
256,CB_15479,15479,7889,714,2025-08-21,94.27,authorization_issue,lost,2025-09-03,1,False,2026-05-27 17:14:06.202831
257,CB_15494,15494,2643,1182,2025-06-27,90.47,duplicate_processing,lost,2025-06-23,1,False,2026-05-27 17:14:06.202831
259,CB_15541,15541,7759,599,2025-08-18,57.48,service_not_received,won,2025-10-14,0,True,2026-05-27 17:14:06.202831
260,CB_15576,15576,5892,411,2025-05-05,13.95,duplicate_processing,won,2025-07-17,2,False,2026-05-27 17:14:06.202831
261,CB_15712,15712,7389,826,2025-08-04,333.52,service_not_received,closed,,2,False,2026-05-27 17:14:06.202831
262,CB_15748,15748,704,924,2025-11-12,43.31,service_not_received,won,2025-12-26,0,True,2026-05-27 17:14:06.202831
263,CB_15887,15887,4128,823,2025-10-12,89.31,fraud,closed,2025-10-06,1,False,2026-05-27 17:14:06.202831
264,CB_16021,16021,4246,217,2025-10-04,54.86,authorization_issue,lost,,0,True,2026-05-27 17:14:06.202831
265,CB_16044,16044,9220,541,2025-09-07,43.32,duplicate_processing,lost,2025-09-02,2,False,2026-05-27 17:14:06.202831
266,CB_16054,16054,2548,132,2025-10-03,67.36,authorization_issue,open,2025-12-09,0,True,2026-05-27 17:14:06.202831
267,CB_16058,16058,9851,1087,2025-09-09,59.52,fraud,won,,0,True,2026-05-27 17:14:06.202831
268,CB_16161,16161,3772,1035,2026-02-14,39.86,authorization_issue,won,2026-04-14,0,True,2026-05-27 17:14:06.202831
269,CB_16173,16173,4141,285,2026-01-25,1816.62,duplicate_processing,lost,2026-01-03,1,False,2026-05-27 17:14:06.202831
270,CB_16259,16259,478,391,2025-09-20,88.43,fraud,won,2025-11-15,0,True,2026-05-27 17:14:06.202831
271,CB_16284,16284,4574,1160,2026-01-18,478.79,authorization_issue,won,2026-03-01,0,True,2026-05-27 17:14:06.202831
272,CB_16303,16303,6732,1178,2025-07-03,97.9,duplicate_processing,closed,2025-08-05,0,True,2026-05-27 17:14:06.202831
273,CB_16315,16315,326,719,2026-05-06,60.26,service_not_received,won,2026-04-30,1,False,2026-05-27 17:14:06.202831
274,CB_16353,16353,165,944,2025-06-05,166.29,duplicate_processing,open,2025-08-01,2,False,2026-05-27 17:14:06.202831
275,CB_16367,16367,2236,526,2026-01-13,20.51,service_not_received,open,,0,True,2026-05-27 17:14:06.202831
276,CB_16376,16376,5022,1091,2025-08-28,21.15,service_not_received,won,,0,True,2026-05-27 17:14:06.202831
277,CB_16485,16485,240,920,2025-07-10,25.71,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
280,CB_16609,16609,4160,530,2025-08-01,54.87,duplicate_processing,lost,2025-06-25,1,False,2026-05-27 17:14:06.202831
281,CB_16754,16754,8101,669,2025-12-22,3.14,authorization_issue,closed,,2,False,2026-05-27 17:14:06.202831
282,CB_16823,16823,3343,991,2025-11-21,67.04,authorization_issue,lost,2026-01-04,0,True,2026-05-27 17:14:06.202831
283,CB_16836,16836,3427,899,2025-06-14,93.5,fraud,lost,2025-07-23,0,True,2026-05-27 17:14:06.202831
284,CB_16862,16862,3829,561,2025-12-22,30.72,fraud,lost,2025-12-20,1,False,2026-05-27 17:14:06.202831
285,CB_16868,16868,4871,1167,2025-09-06,8.34,authorization_issue,open,,0,True,2026-05-27 17:14:06.202831
286,CB_16946,16946,7157,584,2026-02-22,50.12,authorization_issue,closed,2026-05-04,0,True,2026-05-27 17:14:06.202831
287,CB_17025,17025,821,760,2026-03-14,297.93,fraud,won,2026-04-23,0,True,2026-05-27 17:14:06.202831
288,CB_17099,17099,5852,695,2025-10-24,221.19,authorization_issue,won,2025-11-06,0,True,2026-05-27 17:14:06.202831
279,CB_16565,16565,960279,95,2026-01-15,397.86,service_not_received,open,2026-01-06,2,False,2026-05-27 17:14:06.202831
278,CB_16544,16544,186,518,2026-03-27,448.9,authorization_issue,won,2026-06-06,0,True,2026-05-27 17:14:06.202831
250,CB_14967,14967,6558,45,2026-02-04,26.02,duplicate_processing,open,2026-03-09,0,True,2026-05-27 17:14:06.202831
231,CB_13659,13659,3501,250,2026-04-19,37.06,service_not_received,open,2026-07-11,0,True,2026-05-27 17:14:06.202831
230,CB_13626,13626,880,1101,2026-03-16,258.71,duplicate_processing,closed,2026-03-07,1,False,2026-05-27 17:14:06.202831
232,CB_13704,13704,8567,2,2026-02-12,31.93,fraud,lost,2026-02-02,1,False,2026-05-27 17:14:06.202831
233,CB_13774,13774,5403,325,2025-06-29,324.05,fraud,won,2025-06-11,1,False,2026-05-27 17:14:06.202831
289,CB_17120,17120,3419,694,2026-02-06,54.23,authorization_issue,won,2026-03-07,1,False,2026-05-27 17:14:06.202831
291,CB_17184,17184,8302,891,2025-10-13,85.16,authorization_issue,closed,2025-11-17,0,True,2026-05-27 17:14:06.202831
292,CB_17236,17236,1469,518,2025-08-04,50.01,service_not_received,open,2025-07-06,2,False,2026-05-27 17:14:06.202831
295,CB_17704,17704,8620,807,2026-02-10,16.56,duplicate_processing,lost,2026-02-14,0,True,2026-05-27 17:14:06.202831
296,CB_17709,17709,8274,818,2025-06-07,21.3,authorization_issue,open,,0,True,2026-05-27 17:14:06.202831
297,CB_17752,17752,6640,725,2025-12-28,92.96,service_not_received,lost,,0,True,2026-05-27 17:14:06.202831
298,CB_17773,17773,2056,1178,2025-10-28,51.86,fraud,lost,2025-11-17,0,True,2026-05-27 17:14:06.202831
299,CB_17870,17870,9658,990,2025-11-07,241.34,authorization_issue,lost,2025-11-02,1,False,2026-05-27 17:14:06.202831
300,CB_17890,17890,5245,138,2025-07-09,12.86,authorization_issue,lost,2025-08-03,2,False,2026-05-27 17:14:06.202831
301,CB_17902,17902,5245,930,2026-02-23,6.48,authorization_issue,lost,2026-04-20,0,True,2026-05-27 17:14:06.202831
302,CB_18006,18006,487,217,2025-08-22,74.69,duplicate_processing,lost,2025-09-25,2,False,2026-05-27 17:14:06.202831
304,CB_18014,18014,4115,71,2025-06-10,55.64,authorization_issue,closed,2025-08-11,0,True,2026-05-27 17:14:06.202831
305,CB_18047,18047,9428,994,2025-06-13,91.03,fraud,lost,,1,False,2026-05-27 17:14:06.202831
307,CB_18178,18178,7240,541,2025-10-23,30.15,fraud,open,,0,True,2026-05-27 17:14:06.202831
308,CB_18222,18222,6064,566,2025-07-05,83.22,fraud,open,2025-06-07,1,False,2026-05-27 17:14:06.202831
309,CB_18225,18225,4130,1000,2026-04-05,124.96,authorization_issue,closed,,0,True,2026-05-27 17:14:06.202831
310,CB_18322,18322,9689,8,2025-12-06,61.88,authorization_issue,won,2026-01-16,2,False,2026-05-27 17:14:06.202831
311,CB_18332,18332,3231,220,2026-03-16,8.44,duplicate_processing,lost,2026-04-08,2,False,2026-05-27 17:14:06.202831
312,CB_18361,18361,390,136,2025-12-13,51.71,service_not_received,closed,,0,True,2026-05-27 17:14:06.202831
313,CB_18383,18383,7827,1110,2026-02-06,87.64,duplicate_processing,won,2025-12-20,1,False,2026-05-27 17:14:06.202831
314,CB_18391,18391,6228,11,2026-01-11,1578.36,duplicate_processing,open,2026-02-07,0,True,2026-05-27 17:14:06.202831
315,CB_18433,18433,3706,991,2026-03-11,24.97,duplicate_processing,open,2026-02-21,1,False,2026-05-27 17:14:06.202831
316,CB_18503,18503,9208,83,2026-02-07,17.7,authorization_issue,closed,2026-02-17,0,True,2026-05-27 17:14:06.202831
319,CB_18728,18728,8006,161,2025-08-17,331.49,fraud,open,2025-10-19,0,True,2026-05-27 17:14:06.202831
320,CB_18771,18771,2899,851,2025-09-20,67.58,authorization_issue,lost,2025-09-10,1,False,2026-05-27 17:14:06.202831
321,CB_18802,18802,4229,177,2025-11-25,67.32,fraud,closed,2026-01-14,1,False,2026-05-27 17:14:06.202831
322,CB_18887,18887,8923,437,2025-11-08,426.38,authorization_issue,closed,2025-12-20,0,True,2026-05-27 17:14:06.202831
325,CB_19127,19127,5169,862,2026-05-06,10.26,service_not_received,lost,2026-04-23,1,False,2026-05-27 17:14:06.202831
326,CB_19222,19222,2564,303,2025-12-15,235.25,authorization_issue,won,2026-01-06,2,False,2026-05-27 17:14:06.202831
327,CB_19319,19319,940,983,2026-01-15,32.69,service_not_received,lost,2026-01-18,0,True,2026-05-27 17:14:06.202831
328,CB_19421,19421,4440,146,2025-12-24,421.74,duplicate_processing,closed,2026-02-02,0,True,2026-05-27 17:14:06.202831
329,CB_19455,19455,511,71,2026-03-18,15.7,duplicate_processing,closed,,0,True,2026-05-27 17:14:06.202831
331,CB_19481,19481,9444,783,2025-11-20,76.15,fraud,won,,0,True,2026-05-27 17:14:06.202831
334,CB_19504,19504,2016,1003,2025-05-18,15.93,fraud,won,,0,True,2026-05-27 17:14:06.202831
336,CB_19610,19610,8530,1165,2025-08-27,54.52,authorization_issue,open,2025-07-30,1,False,2026-05-27 17:14:06.202831
337,CB_19632,19632,8029,193,2026-02-24,308.49,service_not_received,lost,2026-04-05,2,False,2026-05-27 17:14:06.202831
338,CB_19664,19664,732,979,2025-10-18,8.91,authorization_issue,won,2025-11-29,2,False,2026-05-27 17:14:06.202831
342,CB_19864,19864,6525,364,2026-05-28,117.11,service_not_received,lost,,1,False,2026-05-27 17:14:06.202831
343,CB_19891,19891,3074,549,2026-01-09,89.89,fraud,won,2025-12-22,1,False,2026-05-27 17:14:06.202831
346,CB_20005,20005,4631,23,2025-10-20,32.82,service_not_received,closed,2025-09-23,1,False,2026-05-27 17:14:06.202831
347,CB_20025,20025,8667,629,2025-06-14,92.86,fraud,open,2025-06-04,3,False,2026-05-27 17:14:06.202831
348,CB_20097,20097,3739,988,2025-05-16,76.3,authorization_issue,open,2025-08-06,0,True,2026-05-27 17:14:06.202831
349,CB_20236,20236,7014,249,2026-04-24,18.94,authorization_issue,won,,0,True,2026-05-27 17:14:06.202831
350,CB_20249,20249,8027,131,2025-06-06,30.41,fraud,won,,0,True,2026-05-27 17:14:06.202831
351,CB_20286,20286,4740,864,2025-10-26,63.64,authorization_issue,won,,0,True,2026-05-27 17:14:06.202831
352,CB_20319,20319,4099,580,2025-06-22,231.97,duplicate_processing,lost,2025-05-08,1,False,2026-05-27 17:14:06.202831
353,CB_20411,20411,1130,173,2026-01-11,31.09,service_not_received,lost,,2,False,2026-05-27 17:14:06.202831
354,CB_20439,20439,933,587,2025-07-28,272.41,service_not_received,closed,2025-09-07,0,True,2026-05-27 17:14:06.202831
355,CB_20545,20545,8353,541,2025-11-26,17.09,authorization_issue,closed,2025-12-01,1,False,2026-05-27 17:14:06.202831
356,CB_20576,20576,7893,1129,2025-07-09,50.02,duplicate_processing,closed,2025-06-21,3,False,2026-05-27 17:14:06.202831
330,CB_19476,19476,960330,309,2025-11-05,231.67,duplicate_processing,won,2025-12-21,2,False,2026-05-27 17:14:06.202831
318,CB_18704,18704,2576,970318,2025-10-23,135.57,fraud,closed,2025-12-12,2,False,2026-05-27 17:14:06.202831
323,CB_18959,18959,9085,461,2025-06-23,,duplicate_processing,lost,2025-06-30,1,False,2026-05-27 17:14:06.202831
344,CB_19983,19983,739,374,2025-06-22,46.49,fraud,open,,0,True,2026-05-27 17:14:06.202831
341,CB_19812,19812,8888,700,2025-10-02,-8.36,duplicate_processing,won,2025-11-30,1,False,2026-05-27 17:14:06.202831
333,CB_19495,19495,300,861,2025-06-17,56.6,authorization_issue,won,2025-05-31,1,False,2026-05-27 17:14:06.202831
293,CB_17387,17387,712,101,2025-06-17,53.0,authorization_issue,open,,0,True,2026-05-27 17:14:06.202831
303,CB_18010,18010,2179,1194,2025-09-02,404.37,duplicate_processing,lost,2025-09-29,2,False,2026-05-27 17:14:06.202831
340,CB_19734,19734,698,378,2026-05-21,59.22,authorization_issue,open,2026-06-18,2,False,2026-05-27 17:14:06.202831
345,CB_19998,19998,4100,1143,2026-01-01,6.34,fraud,open,2026-02-02,1,False,2026-05-27 17:14:06.202831
294,CB_17481,17481,7407,923,2025-06-16,63.26,service_not_received,won,2025-07-30,2,False,2026-05-27 17:14:06.202831
306,CB_18168,18168,6155,696,2025-07-07,93.2,service_not_received,won,2025-08-26,0,True,2026-05-27 17:14:06.202831
324,CB_19000,19000,3944,922,2025-06-22,93.74,duplicate_processing,won,2025-06-23,0,True,2026-05-27 17:14:06.202831
290,CB_17141,17141,4018,51,2025-05-23,77.99,duplicate_processing,closed,2025-07-05,0,True,2026-05-27 17:14:06.202831
339,CB_19724,19724,1051,847,2025-09-07,299.62,fraud,open,2025-08-19,1,False,2026-05-27 17:14:06.202831
357,CB_20599,20599,3755,705,2026-01-21,90.24,duplicate_processing,closed,,0,True,2026-05-27 17:14:06.202831
358,CB_20615,20615,3411,471,2026-03-22,56.56,authorization_issue,won,2026-04-27,0,True,2026-05-27 17:14:06.202831
359,CB_20655,20655,7666,1039,2025-11-10,44.65,duplicate_processing,open,2025-11-16,0,True,2026-05-27 17:14:06.202831
360,CB_20685,20685,4047,372,2026-04-21,11.25,duplicate_processing,closed,,0,True,2026-05-27 17:14:06.202831
361,CB_20686,20686,3153,413,2025-09-18,17.31,duplicate_processing,won,2025-11-14,2,False,2026-05-27 17:14:06.202831
364,CB_20804,20804,9779,139,2025-07-13,1.64,service_not_received,lost,,2,False,2026-05-27 17:14:06.202831
365,CB_20805,20805,7121,229,2026-01-21,12.48,duplicate_processing,open,2026-03-14,0,True,2026-05-27 17:14:06.202831
366,CB_20941,20941,650,369,2025-08-12,52.91,authorization_issue,closed,2025-09-11,2,False,2026-05-27 17:14:06.202831
367,CB_21007,21007,3539,832,2026-01-25,69.34,authorization_issue,won,2026-02-24,0,True,2026-05-27 17:14:06.202831
368,CB_21041,21041,3177,393,2025-09-25,70.48,duplicate_processing,lost,2025-09-18,1,False,2026-05-27 17:14:06.202831
369,CB_21088,21088,8092,640,2026-04-24,399.25,fraud,lost,2026-05-04,0,True,2026-05-27 17:14:06.202831
370,CB_21219,21219,9603,638,2025-06-02,46.49,duplicate_processing,open,2025-05-29,3,False,2026-05-27 17:14:06.202831
371,CB_21248,21248,7560,908,2025-06-09,42.91,duplicate_processing,open,2025-05-18,1,False,2026-05-27 17:14:06.202831
372,CB_21311,21311,5606,1062,2025-10-30,46.32,fraud,open,,2,False,2026-05-27 17:14:06.202831
373,CB_21378,21378,4441,1079,2026-05-20,71.0,duplicate_processing,won,2026-04-06,1,False,2026-05-27 17:14:06.202831
374,CB_21395,21395,5108,68,2026-03-11,109.63,service_not_received,open,,2,False,2026-05-27 17:14:06.202831
375,CB_21403,21403,1427,1193,2026-05-23,80.57,service_not_received,won,2026-06-03,0,True,2026-05-27 17:14:06.202831
377,CB_21500,21500,2446,688,2025-07-14,40.0,fraud,open,2025-07-30,2,False,2026-05-27 17:14:06.202831
379,CB_21585,21585,2290,644,2026-04-10,6.29,duplicate_processing,open,,0,True,2026-05-27 17:14:06.202831
381,CB_21652,21652,2847,447,2025-12-28,51.58,duplicate_processing,closed,2026-01-29,2,False,2026-05-27 17:14:06.202831
382,CB_21771,21771,7225,412,2025-07-14,1.46,service_not_received,open,2025-08-25,2,False,2026-05-27 17:14:06.202831
383,CB_21792,21792,51,477,2025-11-21,85.78,service_not_received,open,2025-12-29,0,True,2026-05-27 17:14:06.202831
384,CB_21806,21806,2916,820,2026-03-13,27.59,fraud,won,2026-03-26,2,False,2026-05-27 17:14:06.202831
386,CB_21871,21871,3378,395,2026-01-26,75.24,duplicate_processing,lost,2025-12-31,1,False,2026-05-27 17:14:06.202831
387,CB_21979,21979,6908,581,2025-11-06,144.19,service_not_received,lost,2025-12-27,0,True,2026-05-27 17:14:06.202831
388,CB_22057,22057,7858,1012,2026-01-25,283.9,service_not_received,won,,0,True,2026-05-27 17:14:06.202831
389,CB_22238,22238,80,521,2025-07-20,90.09,fraud,closed,,2,False,2026-05-27 17:14:06.202831
390,CB_22323,22323,8443,916,2026-04-25,6.41,duplicate_processing,lost,,2,False,2026-05-27 17:14:06.202831
392,CB_22404,22404,7316,1093,2025-06-22,32.43,duplicate_processing,won,,0,True,2026-05-27 17:14:06.202831
393,CB_22463,22463,5420,303,2026-03-20,38.3,authorization_issue,won,,0,True,2026-05-27 17:14:06.202831
394,CB_22511,22511,8659,777,2025-09-08,1606.99,authorization_issue,open,2025-09-04,1,False,2026-05-27 17:14:06.202831
395,CB_22605,22605,6830,866,2026-04-08,26.2,duplicate_processing,closed,2026-05-05,2,False,2026-05-27 17:14:06.202831
397,CB_22704,22704,9947,947,2026-01-19,43.39,service_not_received,lost,2026-01-16,2,False,2026-05-27 17:14:06.202831
398,CB_22717,22717,4662,1098,2025-10-06,314.25,fraud,won,2025-11-14,0,True,2026-05-27 17:14:06.202831
400,CB_22764,22764,1529,581,2025-12-03,73.85,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
401,CB_22859,22859,9036,1089,2025-10-18,30.62,authorization_issue,closed,2025-12-31,0,True,2026-05-27 17:14:06.202831
402,CB_22902,22902,622,798,2025-07-29,9.82,authorization_issue,lost,2025-10-02,0,True,2026-05-27 17:14:06.202831
403,CB_22920,22920,3734,282,2026-03-14,63.35,service_not_received,open,2026-03-30,0,True,2026-05-27 17:14:06.202831
405,CB_23132,23132,1445,880,2025-05-01,199.36,duplicate_processing,lost,,2,False,2026-05-27 17:14:06.202831
408,CB_23409,23409,9733,689,2026-01-20,2.53,fraud,won,2026-02-16,2,False,2026-05-27 17:14:06.202831
409,CB_23481,23481,2635,1177,2026-03-05,36.23,fraud,closed,2026-03-15,0,True,2026-05-27 17:14:06.202831
410,CB_23583,23583,4353,1053,2026-01-29,3.87,duplicate_processing,won,2026-01-26,1,False,2026-05-27 17:14:06.202831
411,CB_23598,23598,2010,932,2025-06-06,77.87,authorization_issue,open,2025-06-16,0,True,2026-05-27 17:14:06.202831
412,CB_23599,23599,7474,739,2025-08-26,304.24,duplicate_processing,lost,2025-09-08,2,False,2026-05-27 17:14:06.202831
413,CB_23602,23602,6909,908,2025-08-02,44.13,fraud,lost,,0,True,2026-05-27 17:14:06.202831
414,CB_23614,23614,9745,273,2026-06-11,404.03,authorization_issue,lost,,0,True,2026-05-27 17:14:06.202831
415,CB_23661,23661,5511,763,2025-11-05,222.33,authorization_issue,won,,0,True,2026-05-27 17:14:06.202831
416,CB_23690,23690,8559,348,2025-06-01,23.44,service_not_received,won,,2,False,2026-05-27 17:14:06.202831
417,CB_23801,23801,7166,820,2025-09-28,55.56,authorization_issue,won,2025-10-27,2,False,2026-05-27 17:14:06.202831
421,CB_24134,24134,7609,79,2025-06-07,82.56,authorization_issue,won,2025-05-30,1,False,2026-05-27 17:14:06.202831
422,CB_24250,24250,2427,745,2025-08-01,10.73,duplicate_processing,open,,0,True,2026-05-27 17:14:06.202831
423,CB_24265,24265,254,1069,2025-11-03,985.25,duplicate_processing,closed,2026-01-05,2,False,2026-05-27 17:14:06.202831
424,CB_24283,24283,292,398,2025-07-02,11.12,authorization_issue,open,2025-07-13,2,False,2026-05-27 17:14:06.202831
376,CB_21439,21439,960376,1120,2025-10-14,234.47,service_not_received,won,2025-12-24,1,False,2026-05-27 17:14:06.202831
362,CB_20702,20702,3967,970362,2026-04-15,89.93,duplicate_processing,lost,2026-04-24,1,False,2026-05-27 17:14:06.202831
406,CB_23144,23144,9581,970406,2026-01-14,203.17,service_not_received,lost,,1,False,2026-05-27 17:14:06.202831
363,CB_20761,20761,4521,323,2025-12-29,,service_not_received,closed,2025-12-18,2,False,2026-05-27 17:14:06.202831
378,CB_21546,21546,2535,325,2025-06-28,113.75,fraud,closed,2025-09-10,0,True,2026-05-27 17:14:06.202831
391,CB_22344,22344,7723,639,2025-10-16,96.51,duplicate_processing,won,,2,False,2026-05-27 17:14:06.202831
396,CB_22663,22663,7951,1087,2026-03-19,48.84,duplicate_processing,won,,0,True,2026-05-27 17:14:06.202831
404,CB_23098,23098,613,90,2025-08-31,79.81,authorization_issue,won,2025-10-14,1,False,2026-05-27 17:14:06.202831
380,CB_21611,21611,4815,223,2026-04-09,52.08,duplicate_processing,closed,2026-04-01,3,False,2026-05-27 17:14:06.202831
399,CB_22752,22752,495,160,2025-09-15,150.0,authorization_issue,open,2025-09-04,3,False,2026-05-27 17:14:06.202831
419,CB_23849,23849,3478,92,2025-08-12,39.37,authorization_issue,lost,2025-07-28,1,False,2026-05-27 17:14:06.202831
425,CB_24399,24399,7180,475,2026-03-09,10.47,duplicate_processing,lost,2026-02-23,3,False,2026-05-27 17:14:06.202831
426,CB_24559,24559,9459,1171,2026-04-24,132.37,fraud,open,2026-06-05,2,False,2026-05-27 17:14:06.202831
427,CB_24578,24578,2711,357,2025-12-29,53.74,authorization_issue,won,2025-11-29,1,False,2026-05-27 17:14:06.202831
428,CB_24594,24594,6149,688,2025-08-15,83.45,service_not_received,open,2025-09-30,0,True,2026-05-27 17:14:06.202831
429,CB_24610,24610,365,1096,2025-07-05,836.84,authorization_issue,lost,2025-07-09,0,True,2026-05-27 17:14:06.202831
430,CB_24634,24634,1124,172,2025-09-10,8.11,authorization_issue,open,,2,False,2026-05-27 17:14:06.202831
431,CB_24687,24687,354,1177,2025-09-07,410.12,duplicate_processing,won,,0,True,2026-05-27 17:14:06.202831
