alert_id,alert_ref,transaction_id,customer_id,merchant_id,device_id,alert_ts,rule_name,severity,risk_score,alert_status,dq_issue_count,is_valid_record,cleaned_at
187,ALT_1809_1,1809,9512,542,12355,2025-07-24 03:39:20.078382,repeated_failed_payments,low,73.0,open,0,True,2026-05-27 17:15:33.149438
188,ALT_1812_1,1812,1872,1150,2493,2026-01-30 22:39:20.078382,merchant_chargeback_spike,medium,56.36,false_positive,0,True,2026-05-27 17:15:33.149438
189,ALT_1813_1,1813,3191,325,4291,2026-04-02 04:39:20.078382,high_chargeback_customer,low,74.36,open,0,True,2026-05-27 17:15:33.149438
190,ALT_1814_1,1814,1550,422,13183,2025-12-17 16:39:20.078382,merchant_chargeback_spike,low,51.34,under_review,0,True,2026-05-27 17:15:33.149438
191,ALT_1843_1,1843,7487,552,3506,2025-08-20 05:39:20.078382,shared_device_many_customers,medium,32.71,resolved,0,True,2026-05-27 17:15:33.149438
192,ALT_1844_1,1844,433,228,11879,2026-02-20 17:39:20.078382,merchant_chargeback_spike,medium,49.78,under_review,0,True,2026-05-27 17:15:33.149438
193,ALT_1849_1,1849,7533,274,7163,2025-09-19 10:39:20.078382,merchant_chargeback_spike,high,69.05,open,0,True,2026-05-27 17:15:33.149438
194,ALT_1852_1,1852,3912,953,14993,2025-12-07 00:39:20.078382,emulator_device_usage,low,40.84,false_positive,0,True,2026-05-27 17:15:33.149438
195,ALT_1853_1,1853,3331,906,607,2025-12-12 21:39:20.078382,repeated_failed_payments,medium,49.43,under_review,0,True,2026-05-27 17:15:33.149438
196,ALT_1862_1,1862,6629,963,833,2025-06-30 10:39:20.078382,merchant_chargeback_spike,medium,50.3,false_positive,2,False,2026-05-27 17:15:33.149438
199,ALT_1891_1,1891,2020,74,406,2026-04-06 16:39:20.078382,merchant_chargeback_spike,low,30.54,under_review,0,True,2026-05-27 17:15:33.149438
200,ALT_1907_1,1907,4659,369,11587,2025-05-18 13:39:20.078382,emulator_device_usage,low,56.59,false_positive,3,False,2026-05-27 17:15:33.149438
201,ALT_1908_1,1908,9697,748,8455,2025-07-11 03:39:20.078382,repeated_failed_payments,low,53.88,false_positive,0,True,2026-05-27 17:15:33.149438
202,ALT_1915_1,1915,5405,252,13814,2025-06-22 13:39:20.078382,repeated_failed_payments,medium,54.64,open,0,True,2026-05-27 17:15:33.149438
203,ALT_1917_1,1917,889,1188,2702,2026-03-02 09:39:20.078382,cross_border_high_risk_merchant,high,79.15,resolved,2,False,2026-05-27 17:15:33.149438
205,ALT_1927_1,1927,4479,851,13815,2025-09-18 17:39:20.078382,repeated_failed_payments,medium,41.64,resolved,0,True,2026-05-27 17:15:33.149438
206,ALT_1998_1,1998,1972,1149,3055,2025-08-02 19:39:20.078382,repeated_failed_payments,low,86.55,resolved,0,True,2026-05-27 17:15:33.149438
207,ALT_2029_1,2029,6844,120,309,2025-08-05 02:39:20.078382,emulator_device_usage,low,95.33,false_positive,2,False,2026-05-27 17:15:33.149438
208,ALT_2050_1,2050,4735,168,12538,2025-09-03 18:39:20.078382,repeated_failed_payments,low,29.57,false_positive,0,True,2026-05-27 17:15:33.149438
209,ALT_2053_1,2053,3758,1032,8720,2026-01-17 02:39:20.078382,high_chargeback_customer,medium,99.29,resolved,3,False,2026-05-27 17:15:33.149438
210,ALT_2054_1,2054,4897,1170,7267,2025-09-20 06:39:20.078382,repeated_failed_payments,low,50.03,under_review,0,True,2026-05-27 17:15:33.149438
211,ALT_2076_1,2076,8712,663,7242,2025-11-30 12:39:20.078382,repeated_failed_payments,low,21.35,under_review,0,True,2026-05-27 17:15:33.149438
212,ALT_2078_1,2078,6559,268,2069,2025-06-21 09:39:20.078382,high_chargeback_customer,low,87.07,open,0,True,2026-05-27 17:15:33.149438
213,ALT_2082_1,2082,6926,495,1890,2026-03-05 03:39:20.078382,emulator_device_usage,low,43.18,under_review,1,False,2026-05-27 17:15:33.149438
214,ALT_2088_1,2088,4283,115,12647,2025-10-16 04:39:20.078382,emulator_device_usage,high,55.31,false_positive,0,True,2026-05-27 17:15:33.149438
215,ALT_2090_1,2090,5634,673,14054,2026-03-23 11:39:20.078382,repeated_failed_payments,low,69.05,open,0,True,2026-05-27 17:15:33.149438
217,ALT_2107_1,2107,2816,287,2196,2026-02-09 17:39:20.078382,emulator_device_usage,low,22.4,false_positive,2,False,2026-05-27 17:15:33.149438
218,ALT_2128_1,2128,2130,852,4195,2026-02-17 09:39:20.078382,high_chargeback_customer,high,58.26,open,0,True,2026-05-27 17:15:33.149438
219,ALT_2134_1,2134,6956,800,9643,2025-10-12 02:39:20.078382,cross_border_high_risk_merchant,medium,85.88,open,0,True,2026-05-27 17:15:33.149438
220,ALT_2141_1,2141,4894,39,4945,2025-09-26 04:39:20.078382,repeated_failed_payments,high,43.78,under_review,3,False,2026-05-27 17:15:33.149438
221,ALT_2159_1,2159,7469,137,12909,2025-08-07 19:39:20.078382,merchant_chargeback_spike,high,23.1,resolved,0,True,2026-05-27 17:15:33.149438
222,ALT_2176_1,2176,7894,1003,6640,2026-01-06 01:39:20.078382,emulator_device_usage,medium,65.14,false_positive,0,True,2026-05-27 17:15:33.149438
223,ALT_2189_1,2189,1928,1157,10983,2026-02-23 23:39:20.078382,high_chargeback_customer,medium,26.37,under_review,2,False,2026-05-27 17:15:33.149438
178,ALT_1732_1,1732,9283,997,5833,2026-01-05 09:39:20.078382,emulator_device_usage,low,31.78,false_positive,2,False,2026-05-27 17:15:33.149438
170,ALT_1627_1,1627,9215,67,11484,2025-08-21 03:39:20.078382,merchant_chargeback_spike,high,70.49,under_review,3,False,2026-05-27 17:15:33.149438
197,ALT_1864_1,1864,9094,973,626,2025-06-16 03:39:20.078382,cross_border_high_risk_merchant,low,150.0,resolved,1,False,2026-05-27 17:15:33.149438
216,ALT_2103_1,2103,2811,96,703,2026-01-29 15:39:20.078382,cross_border_high_risk_merchant,medium,73.31,under_review,0,True,2026-05-27 17:15:33.149438
224,ALT_2190_1,2190,9203,869,8316,2026-04-13 22:39:20.078382,repeated_failed_payments,low,83.53,open,0,True,2026-05-27 17:15:33.149438
225,ALT_2220_1,2220,5809,803,9423,2025-10-29 20:39:20.078382,merchant_chargeback_spike,low,94.62,false_positive,2,False,2026-05-27 17:15:33.149438
226,ALT_2255_1,2255,936,1045,8936,2025-08-15 08:39:20.078382,repeated_failed_payments,low,80.06,resolved,0,True,2026-05-27 17:15:33.149438
227,ALT_2282_1,2282,5566,917,3171,2025-07-22 11:39:20.078382,emulator_device_usage,medium,51.48,resolved,2,False,2026-05-27 17:15:33.149438
228,ALT_2285_1,2285,5581,250,11225,2025-06-27 22:39:20.078382,cross_border_high_risk_merchant,medium,67.29,resolved,2,False,2026-05-27 17:15:33.149438
229,ALT_2295_1,2295,3213,313,2234,2025-06-25 10:39:20.078382,repeated_failed_payments,medium,64.67,false_positive,0,True,2026-05-27 17:15:33.149438
230,ALT_2301_1,2301,4464,51,8508,2026-04-17 13:39:20.078382,cross_border_high_risk_merchant,high,65.79,resolved,0,True,2026-05-27 17:15:33.149438
231,ALT_2313_1,2313,1831,603,7502,2026-02-12 14:39:20.078382,high_chargeback_customer,high,66.18,under_review,0,True,2026-05-27 17:15:33.149438
234,ALT_2345_1,2345,941,578,4105,2025-07-25 13:39:20.078382,high_chargeback_customer,medium,80.57,open,0,True,2026-05-27 17:15:33.149438
235,ALT_2351_1,2351,3031,1077,13181,2026-04-09 04:39:20.078382,cross_border_high_risk_merchant,high,31.24,open,0,True,2026-05-27 17:15:33.149438
236,ALT_2355_1,2355,279,1158,3068,2025-07-04 18:39:20.078382,emulator_device_usage,medium,78.84,resolved,0,True,2026-05-27 17:15:33.149438
239,ALT_2375_1,2375,3821,260,12586,2025-12-16 23:39:20.078382,merchant_chargeback_spike,medium,25.71,resolved,0,True,2026-05-27 17:15:33.149438
240,ALT_2380_1,2380,771,1184,14621,2026-02-28 07:39:20.078382,repeated_failed_payments,low,25.25,resolved,2,False,2026-05-27 17:15:33.149438
241,ALT_2385_1,2385,2137,501,2491,2025-12-24 20:39:20.078382,merchant_chargeback_spike,medium,39.52,resolved,0,True,2026-05-27 17:15:33.149438
242,ALT_2387_1,2387,5755,502,12645,2025-12-22 04:39:20.078382,emulator_device_usage,high,32.99,open,2,False,2026-05-27 17:15:33.149438
243,ALT_2389_1,2389,9440,562,186,2025-05-16 10:39:20.078382,high_chargeback_customer,low,33.78,resolved,0,True,2026-05-27 17:15:33.149438
244,ALT_2396_1,2396,1979,116,9402,2025-06-27 04:39:20.078382,high_chargeback_customer,low,71.97,open,2,False,2026-05-27 17:15:33.149438
245,ALT_2414_1,2414,7959,193,13292,2025-10-18 10:39:20.078382,emulator_device_usage,low,23.38,false_positive,2,False,2026-05-27 17:15:33.149438
247,ALT_2426_1,2426,3914,585,742,2026-01-20 03:39:20.078382,repeated_failed_payments,low,89.69,false_positive,0,True,2026-05-27 17:15:33.149438
248,ALT_2427_1,2427,8995,26,11603,2025-06-22 03:39:20.078382,shared_device_many_customers,high,68.69,resolved,0,True,2026-05-27 17:15:33.149438
249,ALT_2447_1,2447,8041,1131,1782,2025-08-13 15:39:20.078382,emulator_device_usage,low,20.17,false_positive,0,True,2026-05-27 17:15:33.149438
250,ALT_2451_1,2451,6488,578,4694,2026-03-09 08:39:20.078382,emulator_device_usage,low,39.16,under_review,0,True,2026-05-27 17:15:33.149438
251,ALT_2457_1,2457,6866,446,9865,2026-03-08 00:39:20.078382,merchant_chargeback_spike,high,50.22,false_positive,0,True,2026-05-27 17:15:33.149438
252,ALT_2459_1,2459,9440,662,13473,2025-09-04 11:39:20.078382,cross_border_high_risk_merchant,low,32.45,open,0,True,2026-05-27 17:15:33.149438
253,ALT_2461_1,2461,2043,154,1239,2025-07-27 08:39:20.078382,merchant_chargeback_spike,high,51.74,open,2,False,2026-05-27 17:15:33.149438
254,ALT_2464_1,2464,5830,781,14325,2025-11-11 20:39:20.078382,emulator_device_usage,high,93.8,under_review,0,True,2026-05-27 17:15:33.149438
255,ALT_2476_1,2476,4566,72,7306,2026-01-12 23:39:20.078382,merchant_chargeback_spike,medium,50.5,resolved,2,False,2026-05-27 17:15:33.149438
256,ALT_2480_1,2480,6716,783,10642,2025-10-16 11:39:20.078382,high_chargeback_customer,low,47.19,false_positive,0,True,2026-05-27 17:15:33.149438
257,ALT_2481_1,2481,3718,39,2514,2025-09-28 21:39:20.078382,high_chargeback_customer,low,22.35,open,2,False,2026-05-27 17:15:33.149438
258,ALT_2482_1,2482,1786,753,11630,2025-11-19 20:39:20.078382,repeated_failed_payments,low,71.71,under_review,0,True,2026-05-27 17:15:33.149438
259,ALT_2485_1,2485,583,391,8569,2025-05-01 13:39:20.078382,merchant_chargeback_spike,low,88.1,open,0,True,2026-05-27 17:15:33.149438
260,ALT_2488_1,2488,9330,424,3838,2026-02-25 11:39:20.078382,shared_device_many_customers,high,51.65,false_positive,0,True,2026-05-27 17:15:33.149438
261,ALT_2498_1,2498,8349,437,8454,2025-12-29 04:39:20.078382,repeated_failed_payments,high,79.44,resolved,0,True,2026-05-27 17:15:33.149438
262,ALT_2503_1,2503,1572,242,9438,2025-10-25 18:39:20.078382,emulator_device_usage,high,65.18,open,0,True,2026-05-27 17:15:33.149438
263,ALT_2505_1,2505,6219,1101,12694,2026-01-22 19:39:20.078382,merchant_chargeback_spike,medium,60.34,resolved,0,True,2026-05-27 17:15:33.149438
264,ALT_2506_1,2506,4373,753,8340,2025-09-15 18:39:20.078382,cross_border_high_risk_merchant,high,76.08,false_positive,0,True,2026-05-27 17:15:33.149438
265,ALT_2570_1,2570,6220,101,11303,2025-07-02 18:39:20.078382,repeated_failed_payments,medium,73.81,resolved,2,False,2026-05-27 17:15:33.149438
266,ALT_2578_1,2578,9119,298,7276,2025-11-21 01:39:20.078382,high_chargeback_customer,high,52.4,open,2,False,2026-05-27 17:15:33.149438
267,ALT_2579_1,2579,3678,720,11127,2026-03-25 14:39:20.078382,high_chargeback_customer,medium,47.56,resolved,0,True,2026-05-27 17:15:33.149438
268,ALT_2583_1,2583,4199,118,1300,2026-01-12 19:39:20.078382,shared_device_many_customers,low,36.34,resolved,0,True,2026-05-27 17:15:33.149438
269,ALT_2587_1,2587,8242,414,2349,2025-06-02 08:39:20.078382,merchant_chargeback_spike,low,69.56,false_positive,0,True,2026-05-27 17:15:33.149438
270,ALT_2591_1,2591,7582,717,8431,2025-06-22 12:39:20.078382,repeated_failed_payments,high,84.96,resolved,0,True,2026-05-27 17:15:33.149438
271,ALT_2594_1,2594,7640,1150,8769,2025-07-11 18:39:20.078382,high_chargeback_customer,medium,92.77,resolved,0,True,2026-05-27 17:15:33.149438
272,ALT_2595_1,2595,8007,769,3300,2025-11-09 01:39:20.078382,shared_device_many_customers,low,61.39,under_review,0,True,2026-05-27 17:15:33.149438
273,ALT_2597_1,2597,8741,966,13918,2026-03-12 16:39:20.078382,emulator_device_usage,medium,23.66,open,0,True,2026-05-27 17:15:33.149438
274,ALT_2601_1,2601,6388,919,2108,2026-01-13 03:39:20.078382,emulator_device_usage,medium,64.35,false_positive,0,True,2026-05-27 17:15:33.149438
275,ALT_2603_1,2603,1954,920,4142,2025-11-14 20:39:20.078382,cross_border_high_risk_merchant,high,50.67,under_review,0,True,2026-05-27 17:15:33.149438
276,ALT_2645_1,2645,5298,46,4311,2025-06-24 10:39:20.078382,high_chargeback_customer,medium,91.01,false_positive,2,False,2026-05-27 17:15:33.149438
277,ALT_2657_1,2657,9139,1170,4047,2025-07-18 12:39:20.078382,repeated_failed_payments,low,68.08,under_review,0,True,2026-05-27 17:15:33.149438
232,ALT_2317_1,2317,8873,982232,569,2025-06-01 22:39:20.078382,shared_device_many_customers,low,70.03,resolved,1,False,2026-05-27 17:15:33.149438
233,ALT_2334_1,2334,3468,1075,11648,2026-04-23 11:42:30.330496,shared_device_many_customers,low,99.07,under_review,0,True,2026-05-27 17:15:33.149438
278,ALT_2663_1,2663,3130,1052,12976,2025-05-14 03:39:20.078382,emulator_device_usage,critical,76.26,false_positive,2,False,2026-05-27 17:15:33.149438
237,ALT_2361_1,2361,32,858,4567,2025-09-23 08:39:20.078382,repeated_failed_payments,high,29.05,resolved,0,True,2026-05-27 17:15:33.149438
246,ALT_2417_1,2417,5808,857,13501,2026-04-13 07:39:20.078382,repeated_failed_payments,medium,68.84,resolved,0,True,2026-05-27 17:15:33.149438
279,ALT_2683_1,2683,3711,234,570,2026-01-26 03:39:20.078382,merchant_chargeback_spike,high,63.52,resolved,0,True,2026-05-27 17:15:33.149438
280,ALT_2684_1,2684,1030,1135,6859,2026-03-14 22:39:20.078382,high_chargeback_customer,medium,21.14,under_review,0,True,2026-05-27 17:15:33.149438
281,ALT_2690_1,2690,2995,136,4827,2025-10-31 16:39:20.078382,repeated_failed_payments,low,20.4,open,0,True,2026-05-27 17:15:33.149438
282,ALT_2717_1,2717,5661,637,14646,2025-05-23 08:39:20.078382,repeated_failed_payments,low,49.18,false_positive,0,True,2026-05-27 17:15:33.149438
283,ALT_2731_1,2731,451,566,5955,2026-03-16 23:39:20.078382,emulator_device_usage,high,86.66,open,0,True,2026-05-27 17:15:33.149438
284,ALT_2750_1,2750,9498,869,2289,2025-04-23 10:39:20.078382,cross_border_high_risk_merchant,high,78.33,open,0,True,2026-05-27 17:15:33.149438
287,ALT_2772_1,2772,4199,20,10124,2025-07-25 15:39:20.078382,cross_border_high_risk_merchant,high,64.98,resolved,0,True,2026-05-27 17:15:33.149438
288,ALT_2773_1,2773,3174,959,295,2025-11-17 08:39:20.078382,shared_device_many_customers,high,91.29,under_review,0,True,2026-05-27 17:15:33.149438
289,ALT_2791_1,2791,6904,1010,4551,2025-07-06 01:39:20.078382,emulator_device_usage,low,59.84,under_review,0,True,2026-05-27 17:15:33.149438
290,ALT_2796_1,2796,2999,565,7551,2025-06-09 23:39:20.078382,shared_device_many_customers,medium,50.54,open,0,True,2026-05-27 17:15:33.149438
291,ALT_2805_1,2805,7726,42,11194,2025-07-03 00:39:20.078382,merchant_chargeback_spike,high,66.28,resolved,0,True,2026-05-27 17:15:33.149438
292,ALT_2809_1,2809,2255,836,12111,2026-02-04 14:39:20.078382,high_chargeback_customer,high,81.63,resolved,3,False,2026-05-27 17:15:33.149438
293,ALT_2817_1,2817,768,59,1941,2025-09-08 23:39:20.078382,high_chargeback_customer,low,37.29,false_positive,0,True,2026-05-27 17:15:33.149438
294,ALT_2818_1,2818,6696,1059,4809,2025-11-09 20:39:20.078382,cross_border_high_risk_merchant,low,84.76,false_positive,0,True,2026-05-27 17:15:33.149438
295,ALT_2824_1,2824,4140,1070,11499,2025-12-07 14:39:20.078382,repeated_failed_payments,medium,48.61,false_positive,0,True,2026-05-27 17:15:33.149438
297,ALT_2861_1,2861,5636,684,9635,2025-12-16 03:39:20.078382,cross_border_high_risk_merchant,high,97.89,resolved,1,False,2026-05-27 17:15:33.149438
298,ALT_2866_1,2866,4424,990,220,2025-04-29 22:39:20.078382,cross_border_high_risk_merchant,medium,25.81,under_review,3,False,2026-05-27 17:15:33.149438
299,ALT_2877_1,2877,3555,1196,14661,2025-04-20 02:39:20.078382,repeated_failed_payments,medium,43.5,false_positive,2,False,2026-05-27 17:15:33.149438
300,ALT_2889_1,2889,6436,1134,1234,2026-02-21 13:39:20.078382,cross_border_high_risk_merchant,medium,96.01,false_positive,0,True,2026-05-27 17:15:33.149438
301,ALT_2891_1,2891,8014,982,6305,2025-05-06 18:39:20.078382,emulator_device_usage,high,26.14,resolved,0,True,2026-05-27 17:15:33.149438
302,ALT_2895_1,2895,2923,342,14724,2026-04-12 06:39:20.078382,high_chargeback_customer,low,98.64,resolved,0,True,2026-05-27 17:15:33.149438
303,ALT_2912_1,2912,1018,685,14182,2025-04-29 05:39:20.078382,merchant_chargeback_spike,medium,46.23,under_review,0,True,2026-05-27 17:15:33.149438
304,ALT_2915_1,2915,1339,237,13923,2025-10-01 19:39:20.078382,repeated_failed_payments,high,65.99,open,2,False,2026-05-27 17:15:33.149438
305,ALT_2916_1,2916,1723,104,12491,2026-01-15 16:39:20.078382,repeated_failed_payments,low,44.87,false_positive,2,False,2026-05-27 17:15:33.149438
306,ALT_2928_1,2928,1895,442,6349,2025-12-01 12:39:20.078382,repeated_failed_payments,high,83.19,resolved,2,False,2026-05-27 17:15:33.149438
308,ALT_2973_1,2973,3457,1062,13717,2025-07-30 10:39:20.078382,cross_border_high_risk_merchant,high,53.35,false_positive,0,True,2026-05-27 17:15:33.149438
309,ALT_2990_1,2990,5739,557,2792,2025-09-07 13:39:20.078382,cross_border_high_risk_merchant,high,29.36,resolved,0,True,2026-05-27 17:15:33.149438
310,ALT_3004_1,3004,2651,633,12621,2026-03-05 03:39:20.078382,merchant_chargeback_spike,high,55.75,under_review,0,True,2026-05-27 17:15:33.149438
311,ALT_3009_1,3009,1206,1096,1929,2026-03-27 01:39:20.078382,repeated_failed_payments,medium,87.17,false_positive,0,True,2026-05-27 17:15:33.149438
312,ALT_3020_1,3020,8659,733,13169,2026-04-11 03:39:20.078382,cross_border_high_risk_merchant,medium,31.79,resolved,0,True,2026-05-27 17:15:33.149438
313,ALT_3027_1,3027,72,465,8044,2026-01-01 20:39:20.078382,cross_border_high_risk_merchant,low,84.48,under_review,0,True,2026-05-27 17:15:33.149438
314,ALT_3029_1,3029,9582,619,10534,2026-03-30 23:39:20.078382,repeated_failed_payments,medium,73.79,resolved,0,True,2026-05-27 17:15:33.149438
315,ALT_3039_1,3039,1965,1050,12267,2025-11-20 18:39:20.078382,cross_border_high_risk_merchant,high,57.51,resolved,0,True,2026-05-27 17:15:33.149438
316,ALT_3056_1,3056,7262,656,8436,2025-09-09 23:39:20.078382,repeated_failed_payments,medium,30.15,resolved,2,False,2026-05-27 17:15:33.149438
317,ALT_3066_1,3066,4592,979,6234,2025-07-18 20:39:20.078382,emulator_device_usage,low,38.93,resolved,0,True,2026-05-27 17:15:33.149438
318,ALT_3080_1,3080,849,903,11397,2026-02-18 10:39:20.078382,merchant_chargeback_spike,low,66.04,open,0,True,2026-05-27 17:15:33.149438
319,ALT_3081_1,3081,6188,1120,11136,2025-06-14 08:39:20.078382,shared_device_many_customers,low,41.06,under_review,0,True,2026-05-27 17:15:33.149438
320,ALT_3086_1,3086,7917,950,9988,2025-07-12 17:39:20.078382,emulator_device_usage,low,21.94,open,0,True,2026-05-27 17:15:33.149438
321,ALT_3108_1,3108,9253,1071,6776,2025-05-21 14:39:20.078382,merchant_chargeback_spike,medium,90.37,resolved,0,True,2026-05-27 17:15:33.149438
322,ALT_3113_1,3113,1657,660,990,2025-09-23 12:39:20.078382,high_chargeback_customer,low,31.21,resolved,0,True,2026-05-27 17:15:33.149438
323,ALT_3132_1,3132,9511,360,13214,2025-08-21 05:39:20.078382,shared_device_many_customers,low,81.34,resolved,2,False,2026-05-27 17:15:33.149438
324,ALT_3133_1,3133,8386,261,7070,2025-04-26 12:39:20.078382,merchant_chargeback_spike,high,58.39,open,0,True,2026-05-27 17:15:33.149438
325,ALT_3137_1,3137,1579,676,13953,2025-10-10 14:39:20.078382,repeated_failed_payments,low,81.71,open,2,False,2026-05-27 17:15:33.149438
326,ALT_3145_1,3145,330,599,4482,2025-12-13 08:39:20.078382,high_chargeback_customer,high,42.74,false_positive,0,True,2026-05-27 17:15:33.149438
327,ALT_3151_1,3151,2941,652,8135,2026-03-22 21:39:20.078382,cross_border_high_risk_merchant,high,81.52,under_review,0,True,2026-05-27 17:15:33.149438
328,ALT_3160_1,3160,6279,1162,5898,2025-06-24 08:39:20.078382,cross_border_high_risk_merchant,low,36.69,resolved,0,True,2026-05-27 17:15:33.149438
