merchant_id,merchant_ref,merchant_name,legal_name,merchant_category,country_code,settlement_currency,onboarding_date,risk_tier_source,is_active,created_at,updated_at,dq_issue_count,is_valid_record,cleaned_at
149,MERCH_149,Merchant_149,Merchant_149_PTY_LTD,gaming,IN,INR,2024-02-16,high,True,2025-06-29 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
151,MERCH_151,Merchant_151,Merchant_151_PTY_LTD,electronics,SG,GBP,2024-11-25,medium,True,2025-07-29 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
153,MERCH_153,Merchant_153,Merchant_153_PTY_LTD,subscription,US,USD,2024-10-16,high,True,2025-06-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
155,MERCH_155,Merchant_155,Merchant_155_PTY_LTD,subscription,GB,SGD,2024-10-04,medium,True,2026-02-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
157,MERCH_157,Merchant_157,Merchant_157_PTY_LTD,electronics,SG,AUD,2025-05-10,high,True,2026-01-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
158,MERCH_158,Merchant_158,Merchant_158_PTY_LTD,food_delivery,AU,GBP,2024-03-23,low,True,2025-04-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
161,MERCH_161,Merchant_161,Merchant_161_PTY_LTD,travel,IN,INR,2024-12-12,medium,True,2026-02-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
164,MERCH_164,Merchant_164,Merchant_164_PTY_LTD,electronics,GB,SGD,2025-10-19,low,True,2025-09-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
165,MERCH_165,Merchant_165,Merchant_165_PTY_LTD,food_delivery,US,AUD,2025-07-22,high,False,2026-01-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
167,MERCH_167,Merchant_167,Merchant_167_PTY_LTD,travel,AU,INR,2024-08-15,medium,True,2026-02-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
168,MERCH_168,Merchant_168,Merchant_168_PTY_LTD,subscription,US,GBP,2023-12-08,low,False,2025-05-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
170,MERCH_170,Merchant_170,Merchant_170_PTY_LTD,ecommerce,US,GBP,2024-08-03,high,True,2025-09-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
171,MERCH_171,Merchant_171,Merchant_171_PTY_LTD,travel,US,GBP,2023-12-31,low,True,2025-10-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
175,MERCH_175,Merchant_175,Merchant_175_PTY_LTD,gaming,SG,GBP,2023-10-20,medium,True,2025-04-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
177,MERCH_177,Merchant_177,Merchant_177_PTY_LTD,gaming,GB,SGD,2026-01-25,low,True,2025-10-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
178,MERCH_178,Merchant_178,Merchant_178_PTY_LTD,electronics,IN,AUD,2025-08-02,low,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
179,MERCH_179,Merchant_179,Merchant_179_PTY_LTD,ecommerce,US,INR,2024-04-21,high,True,2025-10-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
181,MERCH_181,Merchant_181,Merchant_181_PTY_LTD,electronics,US,USD,2024-11-22,high,True,2025-10-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
182,MERCH_182,Merchant_182,Merchant_182_PTY_LTD,food_delivery,SG,AUD,2024-09-06,high,True,2025-06-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
183,MERCH_183,Merchant_183,Merchant_183_PTY_LTD,ecommerce,US,SGD,2025-02-12,medium,True,2026-04-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
185,MERCH_185,Merchant_185,Merchant_185_PTY_LTD,ecommerce,IN,USD,2024-03-19,high,True,2025-08-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
186,MERCH_186,Merchant_186,Merchant_186_PTY_LTD,electronics,SG,GBP,2025-07-06,high,True,2025-07-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
187,MERCH_187,Merchant_187,Merchant_187_PTY_LTD,subscription,SG,AUD,2025-05-31,medium,False,2025-12-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
188,MERCH_188,Merchant_188,Merchant_188_PTY_LTD,subscription,GB,SGD,2024-04-20,medium,True,2026-01-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
189,MERCH_189,Merchant_189,Merchant_189_PTY_LTD,electronics,SG,INR,2025-06-07,high,True,2025-07-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
190,MERCH_190,Merchant_190,Merchant_190_PTY_LTD,gaming,SG,AUD,2024-08-19,medium,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
162,MERCH_162,Merchant_162,Merchant_162_PTY_LTD,electronics,US,AUDD,2025-03-30,high,False,2025-11-05 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
173,MERCH_173,Merchant_173,Merchant_173_PTY_LTD,subscription,US,AUDD,2023-07-27,low,True,2025-05-04 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
154,MERCH_154,Merchant_154,Merchant_154_PTY_LTD,ecommerce,IN,INR,2023-08-02,high,False,2025-10-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
180,MERCH_180,Merchant_180,Merchant_180_PTY_LTD,ecommerce,AU,GBP,2025-06-14,low,True,2026-03-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
131,MERCH_131,Merchant_131,Merchant_131_PTY_LTD,food_delivery,SG,INR,2024-06-05,medium,True,2025-08-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
176,MERCH_176,Merchant_176,Merchant_176_PTY_LTD,travel,GB,SGD,2024-02-08,high,False,2026-02-22 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
160,MERCH_160,Merchant_160,,subscription,GB,GBP,2026-01-31,low,True,2026-03-11 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
150,MERCH_150,Merchant_150,Merchant_150_PTY_LTD,ecommerce,SG,SGD,2026-05-12,medium,True,2025-06-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
172,MERCH_172,Merchant_172,Merchant_172_PTY_LTD,electronics,SG,INR,2026-09-30,medium,True,2025-11-19 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
133,MERCH_133,Merchant_133,Merchant_133_PTY_LTD,travel,GB,INR,2026-08-07,high,True,2025-08-11 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
174,MERCH_174,Merchant_174,Merchant_174_PTY_LTD,electronics,SG,SGD,2023-12-03,medium,True,2025-06-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
163,MERCH_163,Merchant_163,,electronics,AU,AUD,2024-12-02,low,True,2025-10-27 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
184,MERCH_184,Merchant_184,,travel,IN,AUD,2024-05-06,medium,True,2025-08-23 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
191,MERCH_191,Merchant_191,,gaming,IN,GBP,2023-08-06,high,True,2025-09-21 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
138,MERCH_138,Merchant_138,,gaming,GB,USD,2026-01-22,low,True,2026-03-15 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
195,MERCH_195,Merchant_195,Merchant_195_PTY_LTD,subscription,GB,GBP,2024-04-19,low,True,2025-07-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
198,MERCH_198,Merchant_198,Merchant_198_PTY_LTD,electronics,GB,SGD,2024-08-22,medium,True,2025-06-22 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
200,MERCH_200,Merchant_200,Merchant_200_PTY_LTD,gaming,IN,INR,2023-07-31,high,True,2026-01-22 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
201,MERCH_201,Merchant_201,Merchant_201_PTY_LTD,ecommerce,AU,GBP,2026-03-08,low,True,2025-05-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
202,MERCH_202,Merchant_202,Merchant_202_PTY_LTD,ecommerce,US,GBP,2023-08-19,high,True,2026-04-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
203,MERCH_203,Merchant_203,Merchant_203_PTY_LTD,ecommerce,AU,USD,2023-09-03,medium,True,2025-12-29 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
205,MERCH_205,Merchant_205,Merchant_205_PTY_LTD,ecommerce,SG,USD,2025-09-08,high,False,2025-12-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
207,MERCH_207,Merchant_207,Merchant_207_PTY_LTD,gaming,GB,GBP,2023-12-20,high,True,2025-04-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
208,MERCH_208,Merchant_208,Merchant_208_PTY_LTD,food_delivery,SG,USD,2025-01-16,low,True,2025-09-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
209,MERCH_209,Merchant_209,Merchant_209_PTY_LTD,subscription,IN,GBP,2025-11-12,high,True,2026-01-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
210,MERCH_210,Merchant_210,Merchant_210_PTY_LTD,subscription,US,USD,2024-08-23,low,True,2025-09-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
211,MERCH_211,Merchant_211,Merchant_211_PTY_LTD,gaming,AU,GBP,2026-04-04,low,True,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
213,MERCH_213,Merchant_213,Merchant_213_PTY_LTD,gaming,GB,GBP,2025-10-24,high,True,2025-06-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
216,MERCH_216,Merchant_216,Merchant_216_PTY_LTD,travel,US,USD,2025-12-18,medium,True,2025-05-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
217,MERCH_217,Merchant_217,Merchant_217_PTY_LTD,subscription,IN,USD,2026-03-15,medium,True,2025-10-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
219,MERCH_219,Merchant_219,Merchant_219_PTY_LTD,gaming,GB,USD,2024-05-16,medium,True,2025-07-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
220,MERCH_220,Merchant_220,Merchant_220_PTY_LTD,food_delivery,IN,SGD,2024-04-22,low,False,2026-01-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
221,MERCH_221,Merchant_221,Merchant_221_PTY_LTD,gaming,US,GBP,2026-04-15,high,True,2025-04-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
222,MERCH_222,Merchant_222,Merchant_222_PTY_LTD,subscription,AU,AUD,2026-03-21,high,True,2025-05-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
223,MERCH_223,Merchant_223,Merchant_223_PTY_LTD,gaming,SG,SGD,2024-10-20,high,True,2025-12-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
224,MERCH_224,Merchant_224,Merchant_224_PTY_LTD,electronics,SG,SGD,2023-10-26,low,False,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
225,MERCH_225,Merchant_225,Merchant_225_PTY_LTD,food_delivery,US,INR,2024-06-19,high,True,2025-10-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
227,MERCH_227,Merchant_227,Merchant_227_PTY_LTD,electronics,SG,AUD,2025-12-31,medium,True,2025-06-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
228,MERCH_228,Merchant_228,Merchant_228_PTY_LTD,gaming,US,GBP,2024-02-26,low,True,2025-12-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
229,MERCH_229,Merchant_229,Merchant_229_PTY_LTD,food_delivery,US,GBP,2025-07-03,low,True,2026-02-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
232,MERCH_232,Merchant_232,Merchant_232_PTY_LTD,food_delivery,SG,INR,2024-03-04,high,True,2025-11-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
233,MERCH_233,Merchant_233,Merchant_233_PTY_LTD,travel,IN,USD,2025-09-07,medium,True,2026-01-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
234,MERCH_234,Merchant_234,Merchant_234_PTY_LTD,travel,AU,GBP,2025-02-03,medium,True,2025-07-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
237,MERCH_237,Merchant_237,Merchant_237_PTY_LTD,ecommerce,GB,GBP,2023-08-22,medium,True,2025-07-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
238,MERCH_238,Merchant_238,Merchant_238_PTY_LTD,electronics,US,GBP,2024-07-29,low,True,2026-01-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
239,MERCH_239,Merchant_239,Merchant_239_PTY_LTD,gaming,AU,USD,2025-08-08,high,True,2025-12-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
241,MERCH_241,Merchant_241,Merchant_241_PTY_LTD,subscription,SG,INR,2024-05-17,medium,True,2025-07-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
242,MERCH_242,Merchant_242,Merchant_242_PTY_LTD,electronics,US,GBP,2024-09-03,medium,True,2025-05-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
243,MERCH_243,Merchant_243,Merchant_243_PTY_LTD,travel,AU,SGD,2025-03-28,low,True,2026-04-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
244,MERCH_244,Merchant_244,Merchant_244_PTY_LTD,subscription,SG,INR,2024-10-30,low,True,2025-08-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
245,MERCH_245,Merchant_245,Merchant_245_PTY_LTD,subscription,SG,AUD,2024-04-05,low,True,2025-12-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
246,MERCH_246,Merchant_246,Merchant_246_PTY_LTD,gaming,US,INR,2025-08-26,medium,True,2025-10-16 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
247,MERCH_247,Merchant_247,Merchant_247_PTY_LTD,subscription,AU,GBP,2024-10-17,high,True,2025-05-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
248,MERCH_248,Merchant_248,Merchant_248_PTY_LTD,electronics,SG,SGD,2025-05-22,medium,True,2026-01-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
249,MERCH_249,Merchant_249,Merchant_249_PTY_LTD,subscription,GB,USD,2025-02-09,medium,False,2025-09-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
250,MERCH_250,Merchant_250,Merchant_250_PTY_LTD,subscription,GB,INR,2023-09-30,medium,True,2025-05-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
251,MERCH_251,Merchant_251,Merchant_251_PTY_LTD,travel,SG,AUD,2024-02-19,high,True,2025-06-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
252,MERCH_252,Merchant_252,Merchant_252_PTY_LTD,subscription,SG,USD,2025-12-01,medium,True,2025-08-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
253,MERCH_253,Merchant_253,Merchant_253_PTY_LTD,food_delivery,US,SGD,2025-01-26,low,True,2026-03-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
254,MERCH_254,Merchant_254,Merchant_254_PTY_LTD,food_delivery,GB,SGD,2024-10-26,medium,True,2025-09-27 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
197,MERCH_197,Merchant_197,Merchant_197_PTY_LTD,electronics,GB,AUDD,2024-01-16,low,False,2025-11-25 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
235,MERCH_235,Merchant_235,Merchant_235_PTY_LTD,food_delivery,IN,AUDD,2023-10-27,low,True,2025-06-30 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
226,MERCH_226,Merchant_226,Merchant_226_PTY_LTD,travel,SG,USD,2025-12-15,medium,True,2025-05-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
231,MERCH_231,Merchant_231,Merchant_231_PTY_LTD,gaming,GB,USD,2026-03-11,medium,True,2025-08-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
192,MERCH_192,Merchant_192,Merchant_192_PTY_LTD,ecommerce,IN,XXX,2023-12-08,medium,False,2026-03-17 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
204,MERCH_204,Merchant_204,Merchant_204_PTY_LTD,food_delivery,GB,GBP,2025-02-25,high,True,2026-03-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
212,MERCH_212,Merchant_212,Merchant_212_PTY_LTD,ecommerce,IN,GBP,2023-10-31,low,True,2026-01-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
199,MERCH_199,Merchant_199,Merchant_199_PTY_LTD,ecommerce,US,XXX,2023-09-22,low,True,2025-07-01 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
215,MERCH_215,Merchant_215,Merchant_215_PTY_LTD,food_delivery,GB,SGD,2023-12-31,high,True,2026-01-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
230,MERCH_230,Merchant_230,Merchant_230_PTY_LTD,travel,AU,AUD,2025-04-02,low,False,2026-01-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
218,MERCH_218,Merchant_218,Merchant_218_PTY_LTD,ecommerce,GB,GBP,2025-05-27,medium,True,2025-10-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
240,MERCH_240,Merchant_240,Merchant_240_PTY_LTD,travel,IN,SGD,2024-02-14,medium,True,2025-04-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
194,MERCH_194,Merchant_194,,food_delivery,SG,GBP,2026-02-17,medium,True,2026-03-28 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
236,MERCH_236,Merchant_236,,gaming,SG,GBP,2023-09-16,low,True,2025-11-23 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
255,MERCH_255,Merchant_255,Merchant_255_PTY_LTD,subscription,IN,SGD,2023-08-22,low,True,2026-03-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
256,MERCH_256,Merchant_256,Merchant_256_PTY_LTD,gaming,US,AUD,2025-12-23,high,True,2026-04-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
257,MERCH_257,Merchant_257,Merchant_257_PTY_LTD,ecommerce,IN,SGD,2024-02-28,medium,True,2025-08-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
258,MERCH_258,Merchant_258,Merchant_258_PTY_LTD,food_delivery,IN,INR,2025-11-09,medium,True,2025-06-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
259,MERCH_259,Merchant_259,Merchant_259_PTY_LTD,electronics,SG,INR,2024-08-14,medium,True,2026-03-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
260,MERCH_260,Merchant_260,Merchant_260_PTY_LTD,food_delivery,SG,INR,2024-09-02,medium,True,2025-11-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
261,MERCH_261,Merchant_261,Merchant_261_PTY_LTD,subscription,US,GBP,2026-03-09,high,True,2025-07-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
264,MERCH_264,Merchant_264,Merchant_264_PTY_LTD,travel,IN,GBP,2025-02-02,medium,True,2026-02-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
265,MERCH_265,Merchant_265,Merchant_265_PTY_LTD,electronics,AU,USD,2024-03-25,high,True,2026-02-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
267,MERCH_267,Merchant_267,Merchant_267_PTY_LTD,subscription,AU,GBP,2026-03-04,high,False,2026-04-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
268,MERCH_268,Merchant_268,Merchant_268_PTY_LTD,subscription,AU,INR,2024-08-16,medium,True,2025-06-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
270,MERCH_270,Merchant_270,Merchant_270_PTY_LTD,subscription,GB,INR,2025-05-09,medium,True,2025-05-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
272,MERCH_272,Merchant_272,Merchant_272_PTY_LTD,ecommerce,IN,SGD,2024-01-28,high,False,2025-10-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
274,MERCH_274,Merchant_274,Merchant_274_PTY_LTD,food_delivery,GB,INR,2025-02-15,medium,True,2026-03-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
275,MERCH_275,Merchant_275,Merchant_275_PTY_LTD,gaming,GB,SGD,2025-09-20,medium,True,2026-03-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
278,MERCH_278,Merchant_278,Merchant_278_PTY_LTD,electronics,GB,SGD,2025-05-13,low,True,2026-03-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
279,MERCH_279,Merchant_279,Merchant_279_PTY_LTD,subscription,GB,SGD,2025-07-21,high,True,2026-01-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
280,MERCH_280,Merchant_280,Merchant_280_PTY_LTD,subscription,AU,USD,2023-11-20,medium,False,2025-06-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
281,MERCH_281,Merchant_281,Merchant_281_PTY_LTD,gaming,US,INR,2025-05-29,high,True,2026-02-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
282,MERCH_282,Merchant_282,Merchant_282_PTY_LTD,food_delivery,US,SGD,2024-09-15,medium,True,2026-03-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
283,MERCH_283,Merchant_283,Merchant_283_PTY_LTD,gaming,AU,SGD,2023-09-11,low,True,2026-01-29 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
284,MERCH_284,Merchant_284,Merchant_284_PTY_LTD,subscription,US,INR,2026-01-15,low,True,2025-08-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
285,MERCH_285,Merchant_285,Merchant_285_PTY_LTD,ecommerce,SG,GBP,2024-05-24,medium,True,2026-04-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
286,MERCH_286,Merchant_286,Merchant_286_PTY_LTD,food_delivery,IN,GBP,2026-03-14,medium,True,2025-06-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
288,MERCH_288,Merchant_288,Merchant_288_PTY_LTD,ecommerce,GB,AUD,2025-12-08,low,True,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
289,MERCH_289,Merchant_289,Merchant_289_PTY_LTD,gaming,IN,SGD,2025-09-13,low,True,2026-01-29 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
291,MERCH_291,Merchant_291,Merchant_291_PTY_LTD,electronics,AU,AUD,2023-11-17,high,True,2026-03-27 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
293,MERCH_293,Merchant_293,Merchant_293_PTY_LTD,gaming,US,INR,2025-10-31,high,True,2025-08-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
