device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code,dq_issue_count,is_valid_record,cleaned_at
173,DEV_173,9516,tablet,macos,v4.1,False,2026-01-11 07:31:40.479076,2026-04-09 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
174,DEV_174,336,mobile,windows,v1.8,False,2025-02-26 07:31:40.479076,2026-04-16 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
175,DEV_175,4089,tablet,windows,v4.0,False,2025-04-03 07:31:40.479076,2026-03-31 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
176,DEV_176,5880,mobile,ios,v3.2,False,2025-02-10 07:31:40.479076,2026-04-11 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
177,DEV_177,6030,mobile,android,v5.0,False,2025-06-30 07:31:40.479076,2026-04-05 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
178,DEV_178,9523,mobile,ios,v3.5,False,2024-06-09 07:31:40.479076,2026-03-19 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
179,DEV_179,9349,mobile,macos,v5.9,False,2025-08-02 07:31:40.479076,2026-04-01 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
180,DEV_180,8375,tablet,android,v5.3,False,2024-11-04 07:31:40.479076,2026-04-05 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
181,DEV_181,7770,desktop,macos,v4.8,False,2026-03-26 07:31:40.479076,2026-04-02 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
182,DEV_182,7508,tablet,ios,v2.1,False,2024-08-17 07:31:40.479076,2026-04-13 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
183,DEV_183,3327,mobile,windows,v3.0,False,2025-07-05 07:31:40.479076,2026-04-15 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
184,DEV_184,118,tablet,ios,v2.5,False,2024-10-01 07:31:40.479076,2026-03-27 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
185,DEV_185,1066,tablet,windows,v4.8,False,2025-07-05 07:31:40.479076,2026-03-28 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
186,DEV_186,8132,desktop,windows,v5.3,False,2024-11-06 07:31:40.479076,2026-04-09 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
187,DEV_187,5136,mobile,windows,v4.2,False,2024-05-12 07:31:40.479076,2026-03-30 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
188,DEV_188,1323,mobile,ios,v1.5,False,2025-08-26 07:31:40.479076,2026-04-15 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
189,DEV_189,8309,mobile,ios,v1.8,False,2024-08-28 07:31:40.479076,2026-04-16 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
190,DEV_190,775,tablet,ios,v1.5,False,2025-09-30 07:31:40.479076,2026-04-09 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
192,DEV_192,911,tablet,android,v4.0,False,2024-12-22 07:31:40.479076,2026-04-03 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
193,DEV_193,7834,desktop,android,v1.6,False,2026-02-28 07:31:40.479076,2026-04-06 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
194,DEV_194,3755,tablet,windows,v5.4,False,2024-09-11 07:31:40.479076,2026-03-25 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
195,DEV_195,2099,mobile,windows,v4.9,False,2025-12-13 07:31:40.479076,2026-04-11 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
196,DEV_196,1428,mobile,windows,v4.5,False,2025-01-12 07:31:40.479076,2026-03-26 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
197,DEV_197,3224,mobile,macos,v2.9,False,2026-03-26 07:31:40.479076,2026-04-14 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
198,DEV_198,265,desktop,ios,v2.1,True,2024-08-13 07:31:40.479076,2026-04-08 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
199,DEV_199,3940,mobile,windows,v1.2,False,2025-02-13 07:31:40.479076,2026-03-26 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
200,DEV_200,2521,tablet,macos,v1.9,False,2025-02-20 07:31:40.479076,2026-03-20 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
201,DEV_201,1648,desktop,windows,v3.8,False,2025-04-16 07:31:40.479076,2026-04-07 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
202,DEV_202,3656,mobile,android,v4.8,True,2026-03-31 07:31:40.479076,2026-03-30 07:31:40.479076,SG,GB,1,False,2026-05-27 16:41:43.303822
203,DEV_203,4761,tablet,ios,v5.1,False,2024-04-19 07:31:40.479076,2026-04-02 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
204,DEV_204,2997,mobile,macos,v3.9,False,2026-01-30 07:31:40.479076,2026-04-05 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
205,DEV_205,4576,mobile,macos,v5.8,False,2025-11-20 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
206,DEV_206,6643,mobile,ios,v3.1,False,2024-04-28 07:31:40.479076,2026-04-03 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
207,DEV_207,233,mobile,macos,v3.9,False,2024-08-31 07:31:40.479076,2026-04-12 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
208,DEV_208,3228,desktop,android,v5.1,False,2025-05-22 07:31:40.479076,2026-04-05 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
209,DEV_209,4270,mobile,android,v3.3,False,2024-04-20 07:31:40.479076,2026-04-05 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
210,DEV_210,1988,tablet,android,v1.6,False,2025-04-29 07:31:40.479076,2026-04-11 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
211,DEV_211,755,desktop,macos,v4.6,False,2024-11-15 07:31:40.479076,2026-04-12 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
212,DEV_212,7995,mobile,windows,v1.5,False,2025-08-23 07:31:40.479076,2026-04-08 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
213,DEV_213,9149,mobile,android,v1.2,False,2026-01-01 07:31:40.479076,2026-03-31 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
214,DEV_214,8994,desktop,ios,v3.2,False,2025-05-15 07:31:40.479076,2026-03-21 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
215,DEV_215,6533,desktop,windows,v3.5,False,2026-02-25 07:31:40.479076,2026-04-02 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
216,DEV_216,3343,tablet,macos,v1.6,False,2024-12-21 07:31:40.479076,2026-03-30 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
217,DEV_217,8213,tablet,android,v5.3,False,2024-12-17 07:31:40.479076,2026-03-31 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
218,DEV_218,9475,mobile,ios,v4.1,False,2024-12-02 07:31:40.479076,2026-04-07 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
219,DEV_219,2237,desktop,ios,v2.8,False,2025-03-20 07:31:40.479076,2026-04-01 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
220,DEV_220,3033,desktop,android,v2.1,False,2024-04-23 07:31:40.479076,2026-03-27 07:31:40.479076,SG,IN,1,False,2026-05-27 16:41:43.303822
221,DEV_221,7019,tablet,windows,v1.0,False,2024-10-13 07:31:40.479076,2026-03-21 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
222,DEV_222,5961,mobile,android,v3.4,True,2026-03-12 07:31:40.479076,2026-04-04 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
223,DEV_223,8061,mobile,windows,v2.3,False,2025-10-22 07:31:40.479076,2026-04-17 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
224,DEV_224,3390,mobile,macos,v2.9,False,2026-03-02 07:31:40.479076,2026-03-25 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
225,DEV_225,6580,mobile,ios,v4.6,False,2025-07-03 07:31:40.479076,2026-04-08 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
226,DEV_226,5157,mobile,windows,v3.4,False,2024-10-23 07:31:40.479076,2026-03-29 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
227,DEV_227,9651,tablet,ios,v1.5,False,2025-10-13 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
228,DEV_228,976,mobile,ios,v4.9,False,2024-04-23 07:31:40.479076,2026-03-19 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
229,DEV_229,8725,tablet,macos,v5.3,False,2026-01-29 07:31:40.479076,2026-03-24 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
230,DEV_230,8499,mobile,android,v3.5,False,2026-02-07 07:31:40.479076,2026-03-27 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
231,DEV_231,8616,tablet,macos,v5.3,False,2025-10-09 07:31:40.479076,2026-03-18 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
232,DEV_232,8608,mobile,ios,v1.1,False,2025-11-21 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
233,DEV_233,5890,mobile,android,v4.6,False,2024-10-18 07:31:40.479076,2026-04-10 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
234,DEV_234,4405,tablet,android,v3.3,False,2025-11-15 07:31:40.479076,2026-03-28 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
235,DEV_235,6038,mobile,macos,v5.2,False,2024-06-07 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
236,DEV_236,8519,mobile,windows,v3.8,False,2025-04-24 07:31:40.479076,2026-04-09 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
237,DEV_237,4990,tablet,windows,v5.2,False,2025-11-07 07:31:40.479076,2026-03-22 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
238,DEV_238,8684,mobile,windows,v5.9,True,2024-10-05 07:31:40.479076,2026-03-24 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
239,DEV_239,5678,desktop,android,v5.4,False,2024-05-14 07:31:40.479076,2026-04-16 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
240,DEV_240,6043,desktop,macos,v5.6,False,2025-11-05 07:31:40.479076,2026-04-10 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
241,DEV_241,3076,desktop,windows,v2.4,False,2024-07-10 07:31:40.479076,2026-04-17 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
242,DEV_242,2727,tablet,windows,v3.2,False,2024-06-28 07:31:40.479076,2026-04-07 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
243,DEV_243,7970,desktop,macos,v3.6,False,2025-04-01 07:31:40.479076,2026-03-29 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
244,DEV_244,7868,mobile,ios,v1.7,False,2025-01-10 07:31:40.479076,2026-04-06 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
245,DEV_245,285,mobile,android,v5.7,False,2025-12-27 07:31:40.479076,2026-03-19 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
246,DEV_246,1706,mobile,ios,v4.8,False,2025-08-22 07:31:40.479076,2026-03-21 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
247,DEV_247,7792,tablet,windows,v2.9,False,2025-07-27 07:31:40.479076,2026-03-27 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
248,DEV_248,326,tablet,android,v3.5,False,2025-12-15 07:31:40.479076,2026-03-29 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
249,DEV_249,2672,desktop,android,v5.0,False,2024-08-28 07:31:40.479076,2026-03-29 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
250,DEV_250,2004,mobile,android,v2.6,False,2025-08-03 07:31:40.479076,2026-03-30 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
251,DEV_251,6726,tablet,macos,v4.9,False,2026-02-08 07:31:40.479076,2026-03-30 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
252,DEV_252,9521,mobile,android,v5.4,True,2025-10-01 07:31:40.479076,2026-04-11 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
253,DEV_253,8168,mobile,ios,v4.7,False,2026-01-24 07:31:40.479076,2026-04-13 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
254,DEV_254,8242,mobile,macos,v3.2,False,2024-08-28 07:31:40.479076,2026-04-08 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
255,DEV_255,2918,mobile,windows,v3.0,False,2024-11-13 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
256,DEV_256,6698,tablet,windows,v4.4,False,2025-09-09 07:31:40.479076,2026-04-10 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
257,DEV_257,220,mobile,android,v3.6,False,2025-07-28 07:31:40.479076,2026-03-21 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
258,DEV_258,8232,mobile,windows,v3.8,False,2026-04-04 07:31:40.479076,2026-03-31 07:31:40.479076,IN,IN,1,False,2026-05-27 16:41:43.303822
259,DEV_259,4001,tablet,macos,v4.2,False,2025-06-23 07:31:40.479076,2026-04-08 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
260,DEV_260,6346,desktop,windows,v2.3,False,2025-05-06 07:31:40.479076,2026-04-14 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
261,DEV_261,1212,desktop,macos,v5.0,False,2025-01-16 07:31:40.479076,2026-04-16 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
262,DEV_262,8178,tablet,macos,v4.5,False,2026-01-20 07:31:40.479076,2026-04-04 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
263,DEV_263,9582,desktop,macos,v3.1,False,2025-05-16 07:31:40.479076,2026-03-20 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
264,DEV_264,3165,mobile,windows,v5.1,False,2025-11-02 07:31:40.479076,2026-03-21 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
265,DEV_265,9912,desktop,macos,v4.1,False,2025-08-23 07:31:40.479076,2026-03-24 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
267,DEV_267,2304,mobile,android,v2.9,False,2025-08-30 07:31:40.479076,2026-03-21 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
268,DEV_268,693,tablet,android,v4.6,False,2025-05-08 07:31:40.479076,2026-03-27 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
269,DEV_269,571,desktop,macos,v1.4,False,2025-09-30 07:31:40.479076,2026-04-14 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
270,DEV_270,1526,tablet,android,v4.3,False,2024-10-26 07:31:40.479076,2026-04-11 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
272,DEV_272,3739,tablet,ios,v1.1,False,2025-10-15 07:31:40.479076,2026-04-03 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
273,DEV_273,1495,desktop,ios,v3.5,False,2026-04-14 07:31:40.479076,2026-03-23 07:31:40.479076,IN,US,1,False,2026-05-27 16:41:43.303822
274,DEV_274,9528,desktop,windows,v3.9,False,2026-02-16 07:31:40.479076,2026-04-03 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
275,DEV_275,5137,mobile,android,v3.1,False,2025-10-07 07:31:40.479076,2026-03-21 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
276,DEV_276,7499,tablet,android,v5.8,False,2025-03-28 07:31:40.479076,2026-03-19 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
277,DEV_277,2144,desktop,windows,v4.6,False,2024-06-24 07:31:40.479076,2026-03-31 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
278,DEV_278,6423,mobile,ios,v5.2,False,2025-03-05 07:31:40.479076,2026-04-09 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
279,DEV_279,4573,mobile,ios,v3.5,False,2024-05-02 07:31:40.479076,2026-03-28 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
280,DEV_280,8894,tablet,macos,v4.6,False,2025-09-19 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
282,DEV_282,5774,tablet,android,v3.3,False,2025-11-13 07:31:40.479076,2026-04-06 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
283,DEV_283,7018,desktop,windows,v1.7,False,2025-04-26 07:31:40.479076,2026-03-20 07:31:40.479076,AU,AU,1,False,2026-05-27 16:41:43.303822
284,DEV_284,3362,tablet,windows,v2.8,False,2024-10-19 07:31:40.479076,2026-04-04 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
285,DEV_285,6289,tablet,macos,v2.5,False,2024-11-06 07:31:40.479076,2026-04-08 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
286,DEV_286,6856,tablet,macos,v5.4,False,2025-05-14 07:31:40.479076,2026-04-12 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
287,DEV_287,9901,desktop,macos,v5.5,False,2024-09-30 07:31:40.479076,2026-04-04 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
288,DEV_288,9308,desktop,windows,v1.4,False,2024-08-15 07:31:40.479076,2026-03-30 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
289,DEV_289,5152,desktop,android,v3.8,False,2024-10-19 07:31:40.479076,2026-04-07 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
290,DEV_290,596,tablet,android,v4.1,False,2024-09-13 07:31:40.479076,2026-04-15 07:31:40.479076,SG,GB,1,False,2026-05-27 16:41:43.303822
291,DEV_291,307,mobile,android,v1.3,False,2024-04-20 07:31:40.479076,2026-03-25 07:31:40.479076,SG,SG,1,False,2026-05-27 16:41:43.303822
292,DEV_292,2642,desktop,ios,v4.1,False,2026-01-02 07:31:40.479076,2026-04-17 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
293,DEV_293,1817,mobile,windows,v3.0,False,2025-12-29 07:31:40.479076,2026-03-22 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
294,DEV_294,3013,desktop,ios,v2.2,False,2024-06-10 07:31:40.479076,2026-03-24 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
295,DEV_295,9833,tablet,windows,v4.1,False,2024-07-06 07:31:40.479076,2026-03-22 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
296,DEV_296,1279,tablet,ios,v2.5,False,2024-09-27 07:31:40.479076,2026-04-14 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
297,DEV_297,2349,mobile,macos,v2.8,True,2024-05-17 07:31:40.479076,2026-03-30 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
298,DEV_298,9768,tablet,windows,v4.7,False,2024-09-17 07:31:40.479076,2026-03-25 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
299,DEV_299,4485,mobile,android,v1.4,True,2025-11-11 07:31:40.479076,2026-03-23 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
300,DEV_300,3789,mobile,ios,v5.3,False,2025-05-20 07:31:40.479076,2026-04-08 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
301,DEV_301,4385,desktop,macos,v1.3,False,2024-07-10 07:31:40.479076,2026-03-30 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
302,DEV_302,5905,tablet,windows,v1.0,False,2024-08-26 07:31:40.479076,2026-04-01 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
303,DEV_303,1936,desktop,macos,v2.0,False,2025-03-17 07:31:40.479076,2026-03-19 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
304,DEV_304,181,tablet,ios,v2.8,False,2026-02-10 07:31:40.479076,2026-04-16 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
305,DEV_305,4473,mobile,android,v3.3,False,2025-04-10 07:31:40.479076,2026-03-20 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
306,DEV_306,4077,mobile,macos,v1.4,False,2025-01-23 07:31:40.479076,2026-03-23 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
307,DEV_307,9210,mobile,ios,v3.3,False,2024-10-26 07:31:40.479076,2026-04-05 07:31:40.479076,AU,GB,1,False,2026-05-27 16:41:43.303822
308,DEV_308,9541,mobile,ios,v2.5,False,2025-11-01 07:31:40.479076,2026-04-07 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
309,DEV_309,6507,desktop,ios,v2.8,False,2024-06-19 07:31:40.479076,2026-04-13 07:31:40.479076,US,SG,1,False,2026-05-27 16:41:43.303822
310,DEV_310,1614,desktop,ios,v2.2,False,2025-01-14 07:31:40.479076,2026-04-16 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
311,DEV_311,8275,desktop,android,v2.4,False,2024-08-06 07:31:40.479076,2026-04-08 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
312,DEV_312,9220,desktop,macos,v1.4,False,2025-09-09 07:31:40.479076,2026-03-25 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
313,DEV_313,7726,mobile,ios,v5.5,False,2025-07-26 07:31:40.479076,2026-04-12 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
314,DEV_314,2462,tablet,macos,v1.9,False,2024-07-26 07:31:40.479076,2026-04-12 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
315,DEV_315,2554,desktop,ios,v2.0,False,2025-07-08 07:31:40.479076,2026-04-13 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
316,DEV_316,3686,desktop,macos,v3.9,False,2025-03-24 07:31:40.479076,2026-04-13 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
317,DEV_317,9565,tablet,macos,v4.5,False,2024-04-20 07:31:40.479076,2026-04-15 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
318,DEV_318,2595,mobile,windows,v1.9,False,2025-02-03 07:31:40.479076,2026-03-25 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
320,DEV_320,1976,tablet,macos,v5.7,False,2025-03-22 07:31:40.479076,2026-04-06 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
321,DEV_321,5391,desktop,windows,v2.3,False,2024-05-01 07:31:40.479076,2026-04-09 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
323,DEV_323,7928,tablet,android,v2.4,False,2024-08-13 07:31:40.479076,2026-04-06 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
324,DEV_324,7132,tablet,windows,v3.2,False,2026-01-25 07:31:40.479076,2026-03-27 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
319,DEV_319,7747,mobile,windows,v4.6,False,2025-06-03 07:31:40.479076,2026-04-04 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
322,DEV_322,3085,tablet,android,,False,2025-02-23 07:31:40.479076,2026-04-04 07:31:40.479076,GB,GB,1,False,2026-05-27 16:41:43.303822
266,DEV_266,1000265,mobile,macos,v5.0,True,2026-02-07 07:31:40.479076,2026-04-17 07:31:40.479076,AU,GB,1,False,2026-05-27 16:41:43.303822
281,DEV_281,8879,desktop,ios,v2.9,False,2024-07-10 07:31:40.479076,2026-03-19 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
325,DEV_325,5512,desktop,ios,v2.7,False,2024-06-28 07:31:40.479076,2026-04-12 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
326,DEV_326,1665,tablet,windows,v1.3,False,2025-07-20 07:31:40.479076,2026-03-30 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
327,DEV_327,8066,desktop,ios,v4.4,False,2026-01-03 07:31:40.479076,2026-04-08 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
328,DEV_328,1433,tablet,ios,v3.6,False,2026-01-20 07:31:40.479076,2026-03-27 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
329,DEV_329,5181,desktop,macos,v1.6,False,2026-04-05 07:31:40.479076,2026-04-17 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
330,DEV_330,6680,tablet,windows,v2.1,False,2026-04-03 07:31:40.479076,2026-04-02 07:31:40.479076,GB,GB,1,False,2026-05-27 16:41:43.303822
331,DEV_331,3481,desktop,ios,v3.4,False,2025-09-16 07:31:40.479076,2026-03-18 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
332,DEV_332,7524,desktop,windows,v3.4,False,2025-11-15 07:31:40.479076,2026-04-04 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
333,DEV_333,3088,tablet,ios,v5.3,False,2025-02-22 07:31:40.479076,2026-04-10 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
334,DEV_334,1649,mobile,windows,v4.0,True,2025-10-29 07:31:40.479076,2026-03-29 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
335,DEV_335,4173,tablet,android,v5.3,False,2024-07-13 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
337,DEV_337,4843,mobile,ios,v2.3,False,2025-05-07 07:31:40.479076,2026-04-12 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
338,DEV_338,5517,tablet,windows,v2.8,False,2025-06-24 07:31:40.479076,2026-04-08 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
339,DEV_339,8610,tablet,ios,v2.0,False,2024-10-13 07:31:40.479076,2026-04-04 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
