merchant_id,merchant_ref,merchant_name,legal_name,merchant_category,country_code,settlement_currency,onboarding_date,risk_tier_source,is_active,created_at,updated_at
720,MERCH_720,Merchant_720,Merchant_720_PTY_LTD,ecommerce,US,USD,2023-09-07,high,False,2025-11-26 07:26:36.509380,2026-04-17 07:26:36.509380
722,MERCH_722,Merchant_722,Merchant_722_PTY_LTD,travel,AU,INR,2025-01-12,high,True,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380
723,MERCH_723,Merchant_723,Merchant_723_PTY_LTD,electronics,GB,SGD,2025-12-06,low,True,2025-07-15 07:26:36.509380,2026-04-17 07:26:36.509380
724,MERCH_724,Merchant_724,Merchant_724_PTY_LTD,gaming,GB,INR,2025-01-08,medium,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380
725,MERCH_725,Merchant_725,Merchant_725_PTY_LTD,electronics,IN,SGD,2025-06-17,high,True,2026-01-06 07:26:36.509380,2026-04-17 07:26:36.509380
726,MERCH_726,Merchant_726,Merchant_726_PTY_LTD,subscription,SG,SGD,2025-10-19,high,True,2025-10-14 07:26:36.509380,2026-04-17 07:26:36.509380
727,MERCH_727,Merchant_727,Merchant_727_PTY_LTD,travel,SG,AUD,2026-01-11,high,True,2025-10-15 07:26:36.509380,2026-04-17 07:26:36.509380
728,MERCH_728,Merchant_728,Merchant_728_PTY_LTD,subscription,US,AUD,2025-09-06,low,True,2025-05-18 07:26:36.509380,2026-04-17 07:26:36.509380
729,MERCH_729,Merchant_729,Merchant_729_PTY_LTD,food_delivery,US,AUD,2025-09-04,high,True,2025-09-02 07:26:36.509380,2026-04-17 07:26:36.509380
730,MERCH_730,Merchant_730,Merchant_730_PTY_LTD,electronics,US,AUD,2025-12-06,high,True,2025-08-29 07:26:36.509380,2026-04-17 07:26:36.509380
731,MERCH_731,Merchant_731,Merchant_731_PTY_LTD,subscription,IN,SGD,2024-08-17,high,True,2025-07-07 07:26:36.509380,2026-04-17 07:26:36.509380
732,MERCH_732,Merchant_732,Merchant_732_PTY_LTD,travel,AU,AUD,2024-10-24,medium,True,2026-02-12 07:26:36.509380,2026-04-17 07:26:36.509380
733,MERCH_733,Merchant_733,Merchant_733_PTY_LTD,subscription,SG,GBP,2025-12-26,low,False,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380
735,MERCH_735,Merchant_735,Merchant_735_PTY_LTD,electronics,IN,USD,2024-07-04,high,True,2026-01-17 07:26:36.509380,2026-04-17 07:26:36.509380
736,MERCH_736,Merchant_736,Merchant_736_PTY_LTD,electronics,AU,GBP,2024-07-08,medium,True,2025-09-05 07:26:36.509380,2026-04-17 07:26:36.509380
737,MERCH_737,Merchant_737,Merchant_737_PTY_LTD,gaming,AU,GBP,2024-11-29,low,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380
738,MERCH_738,Merchant_738,Merchant_738_PTY_LTD,gaming,AU,INR,2023-12-26,low,False,2026-04-14 07:26:36.509380,2026-04-17 07:26:36.509380
740,MERCH_740,Merchant_740,Merchant_740_PTY_LTD,ecommerce,US,INR,2025-02-23,medium,True,2025-09-19 07:26:36.509380,2026-04-17 07:26:36.509380
741,MERCH_741,Merchant_741,Merchant_741_PTY_LTD,ecommerce,US,GBP,2025-06-16,medium,True,2025-05-01 07:26:36.509380,2026-04-17 07:26:36.509380
742,MERCH_742,Merchant_742,Merchant_742_PTY_LTD,gaming,GB,INR,2024-02-23,low,True,2026-01-05 07:26:36.509380,2026-04-17 07:26:36.509380
744,MERCH_744,Merchant_744,Merchant_744_PTY_LTD,gaming,GB,USD,2024-03-22,high,True,2025-04-17 07:26:36.509380,2026-04-17 07:26:36.509380
745,MERCH_745,Merchant_745,Merchant_745_PTY_LTD,subscription,SG,USD,2026-02-13,low,True,2025-04-19 07:26:36.509380,2026-04-17 07:26:36.509380
746,MERCH_746,Merchant_746,Merchant_746_PTY_LTD,gaming,SG,USD,2024-07-23,low,True,2025-10-12 07:26:36.509380,2026-04-17 07:26:36.509380
747,MERCH_747,Merchant_747,Merchant_747_PTY_LTD,food_delivery,SG,GBP,2025-09-24,low,True,2025-11-24 07:26:36.509380,2026-04-17 07:26:36.509380
749,MERCH_749,Merchant_749,Merchant_749_PTY_LTD,electronics,IN,INR,2024-10-29,low,True,2025-06-25 07:26:36.509380,2026-04-17 07:26:36.509380
750,MERCH_750,Merchant_750,Merchant_750_PTY_LTD,travel,IN,GBP,2025-11-23,high,False,2025-11-25 07:26:36.509380,2026-04-17 07:26:36.509380
752,MERCH_752,Merchant_752,Merchant_752_PTY_LTD,ecommerce,US,SGD,2023-10-12,high,True,2025-04-30 07:26:36.509380,2026-04-17 07:26:36.509380
753,MERCH_753,Merchant_753,Merchant_753_PTY_LTD,subscription,IN,INR,2024-07-26,high,True,2025-05-20 07:26:36.509380,2026-04-17 07:26:36.509380
754,MERCH_754,Merchant_754,Merchant_754_PTY_LTD,travel,GB,SGD,2024-12-15,high,True,2025-08-04 07:26:36.509380,2026-04-17 07:26:36.509380
755,MERCH_755,Merchant_755,Merchant_755_PTY_LTD,subscription,IN,USD,2024-10-04,high,False,2026-04-08 07:26:36.509380,2026-04-17 07:26:36.509380
758,MERCH_758,Merchant_758,Merchant_758_PTY_LTD,travel,IN,SGD,2025-12-27,medium,True,2025-08-16 07:26:36.509380,2026-04-17 07:26:36.509380
711,MERCH_711,Merchant_711,Merchant_711_PTY_LTD,food_delivery,US,AUDD,2024-05-19,high,True,2026-02-18 07:26:36.509380,2026-04-17 07:26:36.509380
699,MERCH_699,Merchant_699,Merchant_699_PTY_LTD,gaming,IN,USD,2026-03-26,High,True,2025-10-11 07:26:36.509380,2026-04-17 07:26:36.509380
703,MERCH_703,Merchant_703,Merchant_703_PTY_LTD,subscription,SG,XXX,2025-12-04,low,True,2025-09-09 07:26:36.509380,2026-04-17 07:26:36.509380
757,MERCH_757,Merchant_757,Merchant_757_PTY_LTD,ecommerce,IN,XXX,2024-04-20,low,True,2026-02-13 07:26:36.509380,2026-04-17 07:26:36.509380
712,MERCH_712,Merchant_712,Merchant_712_PTY_LTD,Ecommerce,IN,SGD,2024-05-01,low,True,2025-05-12 07:26:36.509380,2026-04-17 07:26:36.509380
743,MERCH_743,Merchant_743,Merchant_743_PTY_LTD,FOOD_DELIVERY,SG,SGD,2025-08-24,high,True,2026-01-09 07:26:36.509380,2026-04-17 07:26:36.509380
756,MERCH_756,Merchant_756,Merchant_756_PTY_LTD,FOOD_DELIVERY,SG,INR,2024-09-05,medium,True,2025-11-10 07:26:36.509380,2026-04-17 07:26:36.509380
739,MERCH_739,Merchant_739,Merchant_739_PTY_LTD,ecommerce,AU,SGD,2026-08-17,medium,True,2025-10-06 07:26:36.509380,2026-04-17 07:26:36.509380
751,MERCH_751,Merchant_751,Merchant_751_PTY_LTD,ecommerce,IN,usd,2026-08-17,low,True,2026-02-11 07:26:36.509380,2026-04-17 07:26:36.509380
748,MERCH_748,Merchant_748,Merchant_748_PTY_LTD,food_delivery,IN,INR,2025-02-23,High,True,2025-09-12 07:26:36.509380,2026-04-17 07:26:36.509380
704,MERCH_704,Merchant_704,,subscription,SG,GBP,2024-11-10,medium,True,2025-07-08 07:26:36.509380,2026-04-17 07:26:36.509380
710,MERCH_710,Merchant_710,,subscription,AU,GBP,2024-09-03,low,True,2025-09-22 07:26:36.509380,2026-04-17 07:26:36.509380
759,MERCH_759,Merchant_759,Merchant_759_PTY_LTD,travel,IN,USD,2025-12-09,high,True,2026-04-06 07:26:36.509380,2026-04-17 07:26:36.509380
760,MERCH_760,Merchant_760,Merchant_760_PTY_LTD,food_delivery,SG,SGD,2025-02-17,low,False,2026-03-11 07:26:36.509380,2026-04-17 07:26:36.509380
761,MERCH_761,Merchant_761,Merchant_761_PTY_LTD,subscription,SG,SGD,2024-02-22,low,True,2025-10-04 07:26:36.509380,2026-04-17 07:26:36.509380
762,MERCH_762,Merchant_762,Merchant_762_PTY_LTD,subscription,IN,GBP,2023-10-13,high,True,2026-04-09 07:26:36.509380,2026-04-17 07:26:36.509380
763,MERCH_763,Merchant_763,Merchant_763_PTY_LTD,food_delivery,SG,AUD,2025-02-18,high,False,2025-11-18 07:26:36.509380,2026-04-17 07:26:36.509380
764,MERCH_764,Merchant_764,Merchant_764_PTY_LTD,ecommerce,IN,GBP,2024-10-27,low,True,2026-01-15 07:26:36.509380,2026-04-17 07:26:36.509380
767,MERCH_767,Merchant_767,Merchant_767_PTY_LTD,gaming,AU,INR,2026-03-16,medium,True,2025-12-14 07:26:36.509380,2026-04-17 07:26:36.509380
768,MERCH_768,Merchant_768,Merchant_768_PTY_LTD,gaming,IN,AUD,2025-08-18,high,True,2026-01-27 07:26:36.509380,2026-04-17 07:26:36.509380
769,MERCH_769,Merchant_769,Merchant_769_PTY_LTD,ecommerce,GB,GBP,2026-04-04,high,True,2025-06-04 07:26:36.509380,2026-04-17 07:26:36.509380
770,MERCH_770,Merchant_770,Merchant_770_PTY_LTD,gaming,GB,INR,2025-08-21,low,False,2025-09-07 07:26:36.509380,2026-04-17 07:26:36.509380
771,MERCH_771,Merchant_771,Merchant_771_PTY_LTD,electronics,GB,AUD,2024-09-20,low,True,2025-10-08 07:26:36.509380,2026-04-17 07:26:36.509380
775,MERCH_775,Merchant_775,Merchant_775_PTY_LTD,ecommerce,AU,INR,2024-08-27,high,True,2025-04-19 07:26:36.509380,2026-04-17 07:26:36.509380
776,MERCH_776,Merchant_776,Merchant_776_PTY_LTD,food_delivery,AU,INR,2025-05-31,low,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380
777,MERCH_777,Merchant_777,Merchant_777_PTY_LTD,electronics,IN,USD,2023-10-23,low,False,2025-12-06 07:26:36.509380,2026-04-17 07:26:36.509380
779,MERCH_779,Merchant_779,Merchant_779_PTY_LTD,food_delivery,AU,USD,2024-11-21,medium,True,2025-10-06 07:26:36.509380,2026-04-17 07:26:36.509380
780,MERCH_780,Merchant_780,Merchant_780_PTY_LTD,travel,IN,AUD,2025-09-11,low,True,2026-02-28 07:26:36.509380,2026-04-17 07:26:36.509380
781,MERCH_781,Merchant_781,Merchant_781_PTY_LTD,electronics,GB,INR,2023-12-26,high,False,2025-09-23 07:26:36.509380,2026-04-17 07:26:36.509380
782,MERCH_782,Merchant_782,Merchant_782_PTY_LTD,travel,SG,USD,2023-10-25,medium,True,2025-10-05 07:26:36.509380,2026-04-17 07:26:36.509380
783,MERCH_783,Merchant_783,Merchant_783_PTY_LTD,travel,GB,GBP,2025-02-10,high,True,2025-07-31 07:26:36.509380,2026-04-17 07:26:36.509380
785,MERCH_785,Merchant_785,Merchant_785_PTY_LTD,gaming,SG,SGD,2024-01-17,medium,True,2025-06-11 07:26:36.509380,2026-04-17 07:26:36.509380
786,MERCH_786,Merchant_786,Merchant_786_PTY_LTD,electronics,SG,GBP,2024-03-26,low,True,2026-03-30 07:26:36.509380,2026-04-17 07:26:36.509380
787,MERCH_787,Merchant_787,Merchant_787_PTY_LTD,travel,SG,AUD,2026-02-07,low,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380
789,MERCH_789,Merchant_789,Merchant_789_PTY_LTD,gaming,AU,AUD,2023-10-17,high,True,2025-04-23 07:26:36.509380,2026-04-17 07:26:36.509380
790,MERCH_790,Merchant_790,Merchant_790_PTY_LTD,gaming,SG,INR,2023-12-20,medium,True,2025-07-15 07:26:36.509380,2026-04-17 07:26:36.509380
791,MERCH_791,Merchant_791,Merchant_791_PTY_LTD,ecommerce,GB,AUD,2025-09-17,low,True,2026-02-28 07:26:36.509380,2026-04-17 07:26:36.509380
793,MERCH_793,Merchant_793,Merchant_793_PTY_LTD,electronics,US,INR,2025-03-15,low,True,2026-03-03 07:26:36.509380,2026-04-17 07:26:36.509380
794,MERCH_794,Merchant_794,Merchant_794_PTY_LTD,food_delivery,SG,INR,2024-09-06,high,True,2025-09-19 07:26:36.509380,2026-04-17 07:26:36.509380
795,MERCH_795,Merchant_795,Merchant_795_PTY_LTD,travel,GB,AUD,2024-10-16,low,True,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380
796,MERCH_796,Merchant_796,Merchant_796_PTY_LTD,food_delivery,SG,SGD,2026-03-16,low,True,2026-01-15 07:26:36.509380,2026-04-17 07:26:36.509380
800,MERCH_800,Merchant_800,Merchant_800_PTY_LTD,ecommerce,US,SGD,2025-04-12,low,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380
802,MERCH_802,Merchant_802,Merchant_802_PTY_LTD,ecommerce,SG,INR,2024-03-01,high,False,2025-06-02 07:26:36.509380,2026-04-17 07:26:36.509380
803,MERCH_803,Merchant_803,Merchant_803_PTY_LTD,gaming,US,INR,2024-12-18,low,False,2026-02-10 07:26:36.509380,2026-04-17 07:26:36.509380
805,MERCH_805,Merchant_805,Merchant_805_PTY_LTD,electronics,IN,GBP,2024-10-07,low,True,2025-07-12 07:26:36.509380,2026-04-17 07:26:36.509380
806,MERCH_806,Merchant_806,Merchant_806_PTY_LTD,subscription,US,INR,2024-01-17,high,True,2025-04-20 07:26:36.509380,2026-04-17 07:26:36.509380
807,MERCH_807,Merchant_807,Merchant_807_PTY_LTD,gaming,SG,USD,2025-09-04,high,True,2025-09-23 07:26:36.509380,2026-04-17 07:26:36.509380
810,MERCH_810,Merchant_810,Merchant_810_PTY_LTD,travel,IN,USD,2025-04-23,low,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380
811,MERCH_811,Merchant_811,Merchant_811_PTY_LTD,food_delivery,AU,SGD,2025-06-19,medium,True,2026-02-02 07:26:36.509380,2026-04-17 07:26:36.509380
812,MERCH_812,Merchant_812,Merchant_812_PTY_LTD,travel,SG,SGD,2025-02-05,medium,True,2025-05-01 07:26:36.509380,2026-04-17 07:26:36.509380
813,MERCH_813,Merchant_813,Merchant_813_PTY_LTD,subscription,AU,GBP,2025-06-14,medium,True,2025-10-17 07:26:36.509380,2026-04-17 07:26:36.509380
814,MERCH_814,Merchant_814,Merchant_814_PTY_LTD,subscription,SG,GBP,2023-08-13,low,True,2025-11-04 07:26:36.509380,2026-04-17 07:26:36.509380
815,MERCH_815,Merchant_815,Merchant_815_PTY_LTD,food_delivery,SG,AUD,2023-10-15,low,False,2025-06-16 07:26:36.509380,2026-04-17 07:26:36.509380
816,MERCH_816,Merchant_816,Merchant_816_PTY_LTD,food_delivery,AU,AUD,2024-04-24,low,True,2025-12-26 07:26:36.509380,2026-04-17 07:26:36.509380
818,MERCH_818,Merchant_818,Merchant_818_PTY_LTD,electronics,SG,GBP,2024-01-27,low,True,2025-12-20 07:26:36.509380,2026-04-17 07:26:36.509380
819,MERCH_819,Merchant_819,Merchant_819_PTY_LTD,gaming,US,GBP,2024-01-16,low,True,2026-02-11 07:26:36.509380,2026-04-17 07:26:36.509380
809,MERCH_809,Merchant_809,Merchant_809_PTY_LTD,food_delivery,SG,AUDD,2025-07-02,low,False,2026-01-03 07:26:36.509380,2026-04-17 07:26:36.509380
821,MERCH_821,Merchant_821,Merchant_821_PTY_LTD,gaming,SG,AUDD,2025-07-28,medium,True,2025-08-27 07:26:36.509380,2026-04-17 07:26:36.509380
801,MERCH_801,Merchant_801,Merchant_801_PTY_LTD,Ecommerce,IN,GBP,2024-01-17,high,True,2025-07-17 07:26:36.509380,2026-04-17 07:26:36.509380
773,MERCH_773,Merchant_773,Merchant_773_PTY_LTD,subscription,US,usd,2023-12-05,medium,True,2025-05-09 07:26:36.509380,2026-04-17 07:26:36.509380
788,MERCH_788,Merchant_788,Merchant_788_PTY_LTD,FOOD_DELIVERY,GB,INR,2024-08-22,low,True,2025-09-03 07:26:36.509380,2026-04-17 07:26:36.509380
808,MERCH_808,Merchant_808,Merchant_808_PTY_LTD,travel,AU,XXX,2023-08-26,high,True,2026-02-05 07:26:36.509380,2026-04-17 07:26:36.509380
772,MERCH_772,Merchant_772,Merchant_772_PTY_LTD,travel,SG,XXX,2023-10-26,medium,True,2026-02-23 07:26:36.509380,2026-04-17 07:26:36.509380
798,MERCH_798,Merchant_798,Merchant_798_PTY_LTD,Ecommerce,AU,usd,2024-03-22,low,True,2026-02-10 07:26:36.509380,2026-04-17 07:26:36.509380
792,MERCH_792,Merchant_792,Merchant_792_PTY_LTD,FOOD_DELIVERY,SG,AUD,2024-08-17,low,True,2025-04-22 07:26:36.509380,2026-04-17 07:26:36.509380
766,MERCH_766,Merchant_766,Merchant_766_PTY_LTD,travel ,AU,INR,2025-05-14,medium,True,2025-07-29 07:26:36.509380,2026-04-17 07:26:36.509380
778,MERCH_778,Merchant_778,Merchant_778_PTY_LTD,ecommerce,GB,SGD,2026-09-25,medium,True,2026-03-07 07:26:36.509380,2026-04-17 07:26:36.509380
804,MERCH_804,Merchant_804,Merchant_804_PTY_LTD,food_delivery,SG,INR,2025-06-13,High,True,2025-10-25 07:26:36.509380,2026-04-17 07:26:36.509380
765,MERCH_765,Merchant_765,,ecommerce,SG,SGD,2023-12-10,low,True,2025-11-01 07:26:36.509380,2026-04-17 07:26:36.509380
784,MERCH_784,Merchant_784,,electronics,IN,USD,2024-06-24,low,False,2026-01-03 07:26:36.509380,2026-04-17 07:26:36.509380
822,MERCH_822,Merchant_822,Merchant_822_PTY_LTD,ecommerce,AU,SGD,2023-09-08,high,True,2026-02-26 07:26:36.509380,2026-04-17 07:26:36.509380
823,MERCH_823,Merchant_823,Merchant_823_PTY_LTD,travel,IN,USD,2024-06-12,low,True,2026-04-10 07:26:36.509380,2026-04-17 07:26:36.509380
825,MERCH_825,Merchant_825,Merchant_825_PTY_LTD,travel,AU,AUD,2026-04-05,high,True,2025-09-07 07:26:36.509380,2026-04-17 07:26:36.509380
827,MERCH_827,Merchant_827,Merchant_827_PTY_LTD,gaming,IN,AUD,2026-04-12,low,True,2026-04-01 07:26:36.509380,2026-04-17 07:26:36.509380
828,MERCH_828,Merchant_828,Merchant_828_PTY_LTD,ecommerce,GB,GBP,2025-02-02,medium,True,2026-01-14 07:26:36.509380,2026-04-17 07:26:36.509380
829,MERCH_829,Merchant_829,Merchant_829_PTY_LTD,electronics,IN,SGD,2024-11-20,low,True,2025-10-20 07:26:36.509380,2026-04-17 07:26:36.509380
831,MERCH_831,Merchant_831,Merchant_831_PTY_LTD,food_delivery,AU,AUD,2025-12-28,high,True,2026-02-25 07:26:36.509380,2026-04-17 07:26:36.509380
832,MERCH_832,Merchant_832,Merchant_832_PTY_LTD,ecommerce,US,USD,2025-10-08,medium,True,2025-11-29 07:26:36.509380,2026-04-17 07:26:36.509380
833,MERCH_833,Merchant_833,Merchant_833_PTY_LTD,subscription,US,USD,2026-02-24,low,True,2025-05-15 07:26:36.509380,2026-04-17 07:26:36.509380
834,MERCH_834,Merchant_834,Merchant_834_PTY_LTD,food_delivery,GB,INR,2023-11-07,high,True,2025-09-03 07:26:36.509380,2026-04-17 07:26:36.509380
836,MERCH_836,Merchant_836,Merchant_836_PTY_LTD,subscription,GB,INR,2025-01-31,low,False,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380
837,MERCH_837,Merchant_837,Merchant_837_PTY_LTD,travel,SG,AUD,2024-09-06,medium,True,2026-02-16 07:26:36.509380,2026-04-17 07:26:36.509380
839,MERCH_839,Merchant_839,Merchant_839_PTY_LTD,subscription,US,SGD,2024-05-01,high,True,2025-11-15 07:26:36.509380,2026-04-17 07:26:36.509380
840,MERCH_840,Merchant_840,Merchant_840_PTY_LTD,travel,AU,AUD,2025-03-30,medium,True,2025-08-13 07:26:36.509380,2026-04-17 07:26:36.509380
841,MERCH_841,Merchant_841,Merchant_841_PTY_LTD,subscription,IN,GBP,2025-10-06,medium,True,2026-02-24 07:26:36.509380,2026-04-17 07:26:36.509380
842,MERCH_842,Merchant_842,Merchant_842_PTY_LTD,subscription,SG,INR,2024-04-10,low,True,2025-12-05 07:26:36.509380,2026-04-17 07:26:36.509380
843,MERCH_843,Merchant_843,Merchant_843_PTY_LTD,gaming,GB,INR,2025-10-26,high,True,2025-06-23 07:26:36.509380,2026-04-17 07:26:36.509380
844,MERCH_844,Merchant_844,Merchant_844_PTY_LTD,food_delivery,IN,AUD,2023-11-28,medium,True,2025-09-04 07:26:36.509380,2026-04-17 07:26:36.509380
845,MERCH_845,Merchant_845,Merchant_845_PTY_LTD,gaming,GB,SGD,2023-12-01,low,True,2026-01-26 07:26:36.509380,2026-04-17 07:26:36.509380
846,MERCH_846,Merchant_846,Merchant_846_PTY_LTD,ecommerce,US,GBP,2025-10-31,medium,True,2026-03-20 07:26:36.509380,2026-04-17 07:26:36.509380
847,MERCH_847,Merchant_847,Merchant_847_PTY_LTD,travel,US,GBP,2024-09-16,medium,True,2025-11-07 07:26:36.509380,2026-04-17 07:26:36.509380
849,MERCH_849,Merchant_849,Merchant_849_PTY_LTD,subscription,AU,GBP,2026-04-17,low,True,2025-07-17 07:26:36.509380,2026-04-17 07:26:36.509380
850,MERCH_850,Merchant_850,Merchant_850_PTY_LTD,travel,GB,SGD,2023-08-28,high,True,2026-03-20 07:26:36.509380,2026-04-17 07:26:36.509380
851,MERCH_851,Merchant_851,Merchant_851_PTY_LTD,food_delivery,US,SGD,2023-11-09,medium,False,2025-10-24 07:26:36.509380,2026-04-17 07:26:36.509380
853,MERCH_853,Merchant_853,Merchant_853_PTY_LTD,food_delivery,SG,AUD,2024-03-30,medium,True,2026-03-01 07:26:36.509380,2026-04-17 07:26:36.509380
855,MERCH_855,Merchant_855,Merchant_855_PTY_LTD,subscription,AU,SGD,2024-02-06,high,True,2025-09-14 07:26:36.509380,2026-04-17 07:26:36.509380
856,MERCH_856,Merchant_856,Merchant_856_PTY_LTD,food_delivery,SG,GBP,2026-04-16,medium,True,2025-12-07 07:26:36.509380,2026-04-17 07:26:36.509380
857,MERCH_857,Merchant_857,Merchant_857_PTY_LTD,ecommerce,US,GBP,2025-05-09,medium,False,2025-12-29 07:26:36.509380,2026-04-17 07:26:36.509380
858,MERCH_858,Merchant_858,Merchant_858_PTY_LTD,ecommerce,SG,INR,2025-11-04,high,True,2025-05-03 07:26:36.509380,2026-04-17 07:26:36.509380
859,MERCH_859,Merchant_859,Merchant_859_PTY_LTD,electronics,SG,AUD,2024-10-31,high,True,2025-10-24 07:26:36.509380,2026-04-17 07:26:36.509380
860,MERCH_860,Merchant_860,Merchant_860_PTY_LTD,gaming,IN,GBP,2025-09-29,high,False,2025-05-30 07:26:36.509380,2026-04-17 07:26:36.509380
861,MERCH_861,Merchant_861,Merchant_861_PTY_LTD,gaming,SG,GBP,2023-08-20,medium,True,2025-07-08 07:26:36.509380,2026-04-17 07:26:36.509380
862,MERCH_862,Merchant_862,Merchant_862_PTY_LTD,subscription,US,INR,2025-09-11,low,True,2025-09-04 07:26:36.509380,2026-04-17 07:26:36.509380
864,MERCH_864,Merchant_864,Merchant_864_PTY_LTD,subscription,SG,AUD,2024-09-25,high,True,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380
865,MERCH_865,Merchant_865,Merchant_865_PTY_LTD,electronics,GB,SGD,2025-07-19,high,True,2026-04-07 07:26:36.509380,2026-04-17 07:26:36.509380
867,MERCH_867,Merchant_867,Merchant_867_PTY_LTD,food_delivery,AU,GBP,2024-01-19,medium,True,2025-08-26 07:26:36.509380,2026-04-17 07:26:36.509380
869,MERCH_869,Merchant_869,Merchant_869_PTY_LTD,subscription,AU,AUD,2025-11-02,medium,True,2026-03-14 07:26:36.509380,2026-04-17 07:26:36.509380
870,MERCH_870,Merchant_870,Merchant_870_PTY_LTD,electronics,GB,GBP,2024-03-25,medium,True,2025-07-07 07:26:36.509380,2026-04-17 07:26:36.509380
871,MERCH_871,Merchant_871,Merchant_871_PTY_LTD,travel,AU,AUD,2023-08-20,high,True,2026-02-08 07:26:36.509380,2026-04-17 07:26:36.509380
872,MERCH_872,Merchant_872,Merchant_872_PTY_LTD,ecommerce,GB,AUD,2023-12-24,high,True,2025-06-13 07:26:36.509380,2026-04-17 07:26:36.509380
873,MERCH_873,Merchant_873,Merchant_873_PTY_LTD,food_delivery,SG,INR,2025-12-26,medium,True,2026-03-10 07:26:36.509380,2026-04-17 07:26:36.509380
874,MERCH_874,Merchant_874,Merchant_874_PTY_LTD,travel,SG,AUD,2024-12-27,low,True,2025-05-02 07:26:36.509380,2026-04-17 07:26:36.509380
875,MERCH_875,Merchant_875,Merchant_875_PTY_LTD,travel,US,SGD,2025-11-06,low,True,2025-09-21 07:26:36.509380,2026-04-17 07:26:36.509380
876,MERCH_876,Merchant_876,Merchant_876_PTY_LTD,gaming,US,GBP,2026-01-12,high,True,2025-05-16 07:26:36.509380,2026-04-17 07:26:36.509380
878,MERCH_878,Merchant_878,Merchant_878_PTY_LTD,food_delivery,SG,AUD,2025-06-02,medium,False,2025-04-27 07:26:36.509380,2026-04-17 07:26:36.509380
879,MERCH_879,Merchant_879,Merchant_879_PTY_LTD,gaming,GB,USD,2024-04-28,high,True,2025-10-04 07:26:36.509380,2026-04-17 07:26:36.509380
881,MERCH_881,Merchant_881,Merchant_881_PTY_LTD,ecommerce,IN,GBP,2023-10-11,high,True,2025-11-12 07:26:36.509380,2026-04-17 07:26:36.509380
882,MERCH_882,Merchant_882,Merchant_882_PTY_LTD,subscription,IN,AUD,2024-10-08,medium,True,2025-07-03 07:26:36.509380,2026-04-17 07:26:36.509380
883,MERCH_883,Merchant_883,Merchant_883_PTY_LTD,electronics,AU,USD,2025-09-01,high,True,2025-08-01 07:26:36.509380,2026-04-17 07:26:36.509380
826,MERCH_826,Merchant_826,Merchant_826_PTY_LTD,subscription,US,AUDD,2023-12-26,medium,True,2026-03-22 07:26:36.509380,2026-04-17 07:26:36.509380
866,MERCH_866,Merchant_866,Merchant_866_PTY_LTD,electronics,IN,AUDD,2025-10-02,high,True,2025-06-28 07:26:36.509380,2026-04-17 07:26:36.509380
824,MERCH_824,Merchant_824,Merchant_824_PTY_LTD,food_delivery,US,usd,2025-05-26,low,True,2025-09-06 07:26:36.509380,2026-04-17 07:26:36.509380
863,MERCH_863,Merchant_863,Merchant_863_PTY_LTD,travel,SG,usd,2023-11-14,high,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380
835,MERCH_835,Merchant_835,Merchant_835_PTY_LTD,Ecommerce,IN,GBP,2023-10-27,high,False,2025-07-13 07:26:36.509380,2026-04-17 07:26:36.509380
884,MERCH_884,Merchant_884,Merchant_884_PTY_LTD,Ecommerce,AU,SGD,2025-11-09,medium,True,2025-04-29 07:26:36.509380,2026-04-17 07:26:36.509380
852,MERCH_852,Merchant_852,Merchant_852_PTY_LTD,FOOD_DELIVERY,IN,SGD,2024-09-26,medium,False,2025-09-22 07:26:36.509380,2026-04-17 07:26:36.509380
877,MERCH_877,Merchant_877,Merchant_877_PTY_LTD,travel,SG,USD,2024-01-29,MEDIUM,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380
854,MERCH_854,Merchant_854,Merchant_854_PTY_LTD,subscription,GB,INR,2026-10-14,low,True,2025-05-31 07:26:36.509380,2026-04-17 07:26:36.509380
848,MERCH_848,Merchant_848,Merchant_848_PTY_LTD,travel ,IN,INR,2026-10-10,medium,True,2025-11-18 07:26:36.509380,2026-04-17 07:26:36.509380
886,MERCH_886,Merchant_886,Merchant_886_PTY_LTD,gaming,IN,USD,2024-06-13,medium,True,2025-09-26 07:26:36.509380,2026-04-17 07:26:36.509380
887,MERCH_887,Merchant_887,Merchant_887_PTY_LTD,travel,AU,USD,2023-12-30,medium,True,2025-09-09 07:26:36.509380,2026-04-17 07:26:36.509380
888,MERCH_888,Merchant_888,Merchant_888_PTY_LTD,food_delivery,IN,AUD,2024-07-27,medium,True,2025-09-28 07:26:36.509380,2026-04-17 07:26:36.509380
