chargeback_id,chargeback_ref,transaction_id,customer_id,merchant_id,chargeback_date,chargeback_amount,chargeback_reason,dispute_status,resolution_date
1402,CB_76000,76000,4297,573,2025-12-15,488.14,service_not_received,lost,2025-11-07
1403,CB_76016,76016,1576,918,2026-03-28,438.03,service_not_received,won,2026-06-20
1404,CB_76197,76197,8959,198,2025-12-24,84.61,duplicate_processing,closed,
1405,CB_76213,76213,7811,92,2026-03-18,55.02,service_not_received,lost,2026-04-05
1406,CB_76229,76229,9817,753,2025-08-14,41.27,service_not_received,lost,2025-09-22
1407,CB_76233,76233,5463,288,2026-01-20,404.22,authorization_issue,won,2026-01-19
1408,CB_76237,76237,9654,1163,2025-07-16,75.82,duplicate_processing,open,2025-06-08
1409,CB_76286,76286,2098,545,2025-06-12,449.04,service_not_received,won,2025-05-11
1410,CB_76355,76355,2341,817,2026-03-22,351.73,service_not_received,closed,2026-03-23
1411,CB_76438,76438,1188,311,2026-01-23,80.96,duplicate_processing,open,2026-01-15
1412,CB_76448,76448,7912,765,2026-02-02,43.54,fraud,won,2026-04-26
1413,CB_76497,76497,8245,77,2026-04-14,84.76,duplicate_processing,closed,2026-05-14
1414,CB_76561,76561,8496,510,2025-05-22,394.29,fraud,lost,2025-07-06
1415,CB_76588,76588,2567,833,2025-04-27,52.09,fraud,open,
1416,CB_76620,76620,9328,1021,2025-11-09,62.52,fraud,won,2025-11-17
1417,CB_76724,76724,9883,113,2025-05-17,89.6,duplicate_processing,open,2025-07-11
1418,CB_76740,76740,5931,493,2025-12-22,27.45,duplicate_processing,open,
1419,CB_76764,76764,2336,21,2025-06-18,30.74,duplicate_processing,won,2025-07-04
1420,CB_76835,76835,3850,1031,2025-05-20,78.61,authorization_issue,won,
1421,CB_76836,76836,4330,1051,2025-09-30,487.99,authorization_issue,lost,
1422,CB_76850,76850,392,1124,2025-07-02,193.28,service_not_received,won,
1424,CB_77024,77024,3100,1097,2026-02-18,18.13,duplicate_processing,closed,2026-02-18
1425,CB_77087,77087,8783,885,2026-03-03,40.94,authorization_issue,open,2026-04-13
1427,CB_77216,77216,3430,313,2025-12-06,63.9,duplicate_processing,lost,
1428,CB_77239,77239,5455,780,2025-08-29,19.73,duplicate_processing,won,2025-10-15
1431,CB_77286,77286,733,92,2026-05-02,24.22,service_not_received,open,2026-06-09
1432,CB_77304,77304,2047,84,2026-04-28,30.28,authorization_issue,open,2026-03-27
1433,CB_77306,77306,4998,563,2025-11-08,39.96,service_not_received,open,2025-11-04
1434,CB_77426,77426,4961,181,2026-04-17,23.43,service_not_received,closed,
1437,CB_77735,77735,6737,319,2025-08-06,39.68,duplicate_processing,open,2025-07-29
1440,CB_77835,77835,2896,121,2026-02-07,89.58,duplicate_processing,lost,
1441,CB_78010,78010,2561,738,2026-05-12,30.82,authorization_issue,lost,
1442,CB_78064,78064,4256,677,2025-11-10,17.38,service_not_received,lost,2025-11-26
1443,CB_78196,78196,982,1155,2025-10-04,85.93,authorization_issue,won,
1444,CB_78313,78313,7536,651,2026-02-28,30.69,authorization_issue,closed,2026-05-21
1445,CB_78332,78332,782,425,2025-07-29,44.37,fraud,lost,2025-07-01
1446,CB_78464,78464,7699,240,2025-06-19,143.57,service_not_received,open,2025-06-25
1447,CB_78564,78564,5702,162,2026-02-13,96.97,duplicate_processing,lost,2026-02-07
1448,CB_78591,78591,8566,915,2026-04-23,50.44,fraud,closed,
1449,CB_78597,78597,8303,327,2026-01-13,417.82,authorization_issue,lost,
1450,CB_78628,78628,8174,206,2026-03-31,54.71,fraud,open,2026-06-15
1451,CB_78741,78741,1510,236,2026-01-09,891.18,fraud,won,2026-02-07
1452,CB_78797,78797,3689,783,2025-08-07,63.63,authorization_issue,lost,2025-09-04
1453,CB_78844,78844,4972,1178,2026-02-25,32.53,authorization_issue,won,2026-03-26
1423,CB_76986,76986,3228,971423,2026-05-20,10.25,fraud,lost,2026-06-19
1430,CB_77258,77258,2481,47,2025-05-26,,fraud,closed,2025-05-27
1426,CB_77201,77201,5253,175,2026-01-09,-50.36,fraud,won,
1429,CB_77247,77247,1034,964,2026-03-17,86.03,duplicate_processing ,won,
1435,CB_77473,77473,5473,83,2025-07-11,339.43,duplicate_processing,OPEN,
1398,CB_75804,75804,2078,1017,2026-03-19,295.28,authorization_issue,Won,2026-04-09
1436,CB_77641,77641,6601,1004,2025-08-05,79.06,fraud,won,2025-07-31
1454,CB_78898,78898,5962,346,2025-08-04,74.44,authorization_issue,won,2025-07-26
1455,CB_78903,78903,7564,433,2025-08-07,13.61,duplicate_processing,open,
1456,CB_78968,78968,7356,254,2026-03-14,448.06,fraud,closed,2026-05-09
1457,CB_79023,79023,2267,734,2025-06-19,22.91,service_not_received,open,2025-08-02
1458,CB_79031,79031,7956,800,2025-08-11,124.88,authorization_issue,won,2025-07-11
1460,CB_79128,79128,6939,854,2026-03-06,79.53,duplicate_processing,open,2026-01-22
1461,CB_79194,79194,7664,810,2025-05-20,38.78,fraud,open,
1462,CB_79234,79234,8981,981,2026-05-01,70.39,duplicate_processing,open,2026-05-11
1463,CB_79363,79363,1890,581,2026-04-17,7.52,service_not_received,closed,
1465,CB_79431,79431,3341,834,2025-06-27,71.74,fraud,won,2025-07-20
1466,CB_79520,79520,3708,4,2026-03-14,66.13,service_not_received,open,2026-04-19
1467,CB_79563,79563,3097,378,2026-04-24,244.7,authorization_issue,open,2026-04-09
1468,CB_79601,79601,5511,193,2026-03-26,8.4,duplicate_processing,won,2026-04-02
1469,CB_79770,79770,8889,97,2026-01-06,10.12,service_not_received,lost,2025-12-13
1470,CB_79806,79806,4758,279,2026-04-29,30.96,duplicate_processing,won,2026-05-29
1471,CB_79811,79811,7530,531,2025-05-16,93.87,service_not_received,closed,2025-05-25
1472,CB_79837,79837,5795,638,2026-02-06,99.35,authorization_issue,closed,2026-02-26
1473,CB_79869,79869,8692,656,2025-06-20,71.21,duplicate_processing,lost,
1475,CB_79955,79955,6388,619,2025-11-11,44.29,service_not_received,lost,
1476,CB_79987,79987,2133,430,2025-06-09,156.13,duplicate_processing,lost,2025-07-17
1477,CB_80088,80088,6230,464,2025-12-30,18.51,authorization_issue,closed,
1479,CB_80167,80167,8512,1117,2025-08-07,94.39,duplicate_processing,open,
1480,CB_80189,80189,9634,104,2026-04-13,106.72,fraud,lost,2026-05-15
1484,CB_80324,80324,9465,721,2025-10-24,94.67,service_not_received,open,2025-10-06
1485,CB_80456,80456,8223,1149,2025-07-30,65.73,authorization_issue,lost,2025-08-18
1486,CB_80457,80457,8721,461,2026-01-16,23.43,authorization_issue,lost,2025-12-24
1487,CB_80461,80461,7171,735,2026-04-14,37.7,authorization_issue,closed,2026-04-28
1488,CB_80481,80481,5348,606,2026-04-12,69.85,duplicate_processing,won,2026-06-13
1489,CB_80497,80497,8862,1143,2025-10-02,32.67,duplicate_processing,lost,
1490,CB_80557,80557,8823,850,2026-03-19,246.49,fraud,closed,2026-04-25
1491,CB_80602,80602,7296,719,2026-05-21,36.74,service_not_received,open,2026-04-17
1493,CB_80719,80719,2992,826,2026-04-20,45.46,authorization_issue,lost,2026-04-10
1495,CB_80842,80842,5094,1154,2025-10-17,63.62,duplicate_processing,closed,2025-10-14
1496,CB_80907,80907,37,380,2025-07-30,77.78,fraud,open,2025-09-19
1497,CB_80964,80964,6234,1045,2026-03-19,71.11,authorization_issue,lost,
1498,CB_81022,81022,5300,51,2026-03-19,84.41,duplicate_processing,open,2026-06-12
1501,CB_81146,81146,4836,269,2025-12-02,13.02,fraud,open,2026-01-02
1502,CB_81159,81159,6720,890,2025-05-13,89.83,fraud,open,2025-06-24
1503,CB_81194,81194,6318,392,2025-10-11,14.6,duplicate_processing,lost,
1504,CB_81351,81351,8074,584,2025-12-04,27.62,service_not_received,open,2026-02-01
1505,CB_81467,81467,1749,992,2026-01-01,27.08,authorization_issue,closed,2026-01-08
1506,CB_81551,81551,3751,714,2025-08-05,34.7,fraud,lost,2025-08-13
1507,CB_81675,81675,8695,526,2026-03-05,43.74,duplicate_processing,won,2026-01-20
1508,CB_81709,81709,2808,1082,2026-04-13,0.8,authorization_issue,closed,
1509,CB_81740,81740,6022,1098,2026-02-02,33.54,duplicate_processing,open,
1510,CB_81790,81790,4480,879,2025-09-18,65.87,fraud,won,2025-09-26
1511,CB_81849,81849,3554,201,2026-04-07,76.36,duplicate_processing,lost,2026-04-07
1512,CB_81885,81885,4249,1145,2026-01-25,9.51,fraud,open,2026-03-03
1513,CB_81931,81931,4577,1174,2026-02-07,23.68,fraud,won,
1514,CB_81945,81945,4585,1013,2026-03-20,13.45,fraud,lost,2026-04-03
1515,CB_81978,81978,5051,999,2025-12-26,371.36,fraud,open,2025-12-23
1516,CB_82085,82085,3275,33,2025-08-06,97.52,fraud,lost,2025-08-22
1517,CB_82163,82163,335,323,2026-03-11,86.06,authorization_issue,closed,
1518,CB_82393,82393,4691,120,2025-10-26,22.75,authorization_issue,open,
1520,CB_82442,82442,9900,31,2026-01-18,61.68,fraud,lost,2025-12-10
1521,CB_82629,82629,9420,664,2025-09-14,190.01,authorization_issue,lost,2025-08-25
1522,CB_82643,82643,502,901,2025-07-31,426.95,duplicate_processing,closed,2025-08-20
1459,CB_79063,79063,4886,1174,2025-10-24,,fraud,lost,2025-10-31
1464,CB_79420,79420,3761,296,2025-08-25,38.89,Fraud,closed,2025-10-08
1474,CB_79915,79915,8689,190,2025-06-25,10.59,Fraud,open,2025-07-26
1482,CB_80278,80278,5011,332,2025-10-19,91.92,service_not_received,OPEN,2025-12-09
1492,CB_80618,80618,4989,42,2026-01-08,94.18,authorization_issue,Won,
1494,CB_80728,80728,921,615,2026-01-07,78.94,fraud,closed ,
1478,CB_80146,80146,9094,1114,2026-01-15,43.6,fraud,won,2025-12-27
1519,CB_82398,82398,3494,433,2026-02-12,36.03,fraud,open,2026-01-24
1523,CB_82694,82694,4264,135,2025-10-24,33.76,authorization_issue,lost,2025-12-04
1524,CB_82698,82698,2128,499,2025-12-30,13.16,fraud,open,2026-02-04
1525,CB_82725,82725,2895,646,2025-12-03,10.63,fraud,lost,2026-01-25
1526,CB_82728,82728,1271,130,2026-02-07,179.42,duplicate_processing,closed,2026-02-15
1528,CB_82772,82772,5920,253,2026-01-04,264.87,service_not_received,open,2025-12-07
1529,CB_82820,82820,4208,980,2025-08-29,12.54,fraud,closed,
1530,CB_82929,82929,7364,1197,2025-06-04,34.94,service_not_received,open,
1531,CB_82975,82975,2513,887,2026-05-02,47.36,service_not_received,closed,2026-04-04
1532,CB_83013,83013,3647,759,2026-05-09,20.5,fraud,lost,2026-06-13
1533,CB_83126,83126,7741,819,2025-09-05,59.86,authorization_issue,won,2025-09-08
1534,CB_83193,83193,7569,21,2025-11-14,20.84,fraud,won,
1535,CB_83226,83226,8669,159,2025-10-28,57.71,authorization_issue,lost,
1536,CB_83260,83260,8297,63,2025-08-02,998.08,duplicate_processing,open,2025-07-09
1537,CB_83295,83295,8376,355,2025-09-25,729.94,authorization_issue,closed,2025-11-07
1538,CB_83322,83322,7444,686,2025-10-07,90.72,service_not_received,closed,2025-12-13
1539,CB_83357,83357,5666,805,2025-06-07,18.37,authorization_issue,closed,2025-06-21
1540,CB_83370,83370,634,683,2025-12-23,84.61,authorization_issue,lost,
1541,CB_83406,83406,8206,398,2025-09-02,97.56,duplicate_processing,won,2025-09-27
1542,CB_83415,83415,7979,21,2025-11-02,220.27,fraud,won,2025-11-07
1543,CB_83478,83478,1264,987,2026-05-31,21.54,duplicate_processing,closed,2026-07-07
1544,CB_83502,83502,7697,368,2025-12-22,67.62,duplicate_processing,won,2025-12-09
1545,CB_83565,83565,4389,329,2025-04-28,388.35,service_not_received,won,2025-06-24
1546,CB_83664,83664,7985,1039,2025-08-17,496.28,authorization_issue,closed,2025-09-27
1547,CB_83769,83769,4850,89,2026-04-18,76.71,service_not_received,closed,2026-06-14
1549,CB_83820,83820,9211,889,2025-12-17,40.45,fraud,closed,2025-12-18
1550,CB_83936,83936,7991,795,2025-09-13,73.17,duplicate_processing,lost,
1552,CB_84161,84161,3017,211,2026-04-20,47.82,service_not_received,closed,2026-07-06
1553,CB_84170,84170,5648,860,2025-08-01,84.69,service_not_received,lost,2025-09-03
1554,CB_84240,84240,3335,459,2026-03-22,30.09,duplicate_processing,closed,
1555,CB_84243,84243,207,335,2025-12-11,36.57,service_not_received,closed,2026-01-17
1556,CB_84297,84297,8779,683,2025-08-10,782.11,service_not_received,open,2025-09-14
1557,CB_84315,84315,9988,1117,2025-12-03,57.68,duplicate_processing,open,2025-12-20
1558,CB_84398,84398,9120,167,2025-12-19,97.47,fraud,open,2025-12-28
1561,CB_84550,84550,1360,914,2025-09-01,54.04,duplicate_processing,won,2025-08-26
1562,CB_84569,84569,9554,428,2025-09-10,78.0,authorization_issue,lost,
1564,CB_84656,84656,7761,407,2025-11-25,70.68,duplicate_processing,won,2025-12-03
1565,CB_84784,84784,8900,691,2025-12-07,7.26,authorization_issue,open,2025-11-26
1566,CB_84817,84817,4116,32,2026-04-06,92.8,duplicate_processing,lost,2026-04-22
1568,CB_84905,84905,9916,1126,2025-09-05,331.16,authorization_issue,won,2025-08-25
1569,CB_84984,84984,8039,801,2026-03-28,95.48,fraud,lost,2026-03-25
1571,CB_85138,85138,8010,1158,2025-07-23,188.2,authorization_issue,lost,2025-06-20
1572,CB_85142,85142,935,1013,2025-08-15,410.98,authorization_issue,closed,2025-10-15
1573,CB_85223,85223,8185,966,2025-06-30,60.24,service_not_received,won,
1574,CB_85456,85456,8937,921,2025-08-18,70.19,service_not_received,open,2025-08-14
1577,CB_85552,85552,4950,1198,2025-10-24,412.66,duplicate_processing,closed,
1578,CB_85613,85613,2440,1178,2026-04-10,161.34,fraud,closed,
1580,CB_85698,85698,3178,479,2025-07-19,9.82,authorization_issue,closed,2025-06-12
1581,CB_85766,85766,7311,131,2026-04-03,263.67,authorization_issue,closed,2026-05-03
1582,CB_85767,85767,3859,959,2026-04-30,88.22,authorization_issue,open,2026-05-18
1583,CB_85859,85859,7243,782,2026-06-13,492.82,service_not_received,closed,2026-05-04
1584,CB_85916,85916,9759,58,2026-05-18,451.52,authorization_issue,lost,2026-06-16
1585,CB_85943,85943,9901,297,2025-06-01,88.55,fraud,won,2025-05-21
1586,CB_85971,85971,3003,715,2025-12-29,240.89,fraud,open,2026-02-02
1587,CB_85988,85988,2775,311,2026-05-16,69.15,duplicate_processing,lost,
1588,CB_86079,86079,2900,488,2025-09-03,24.57,service_not_received,closed,
1589,CB_86198,86198,4232,65,2026-04-08,46.14,service_not_received,lost,2026-04-11
1590,CB_86259,86259,358,456,2026-03-31,34.32,service_not_received,won,2026-04-21
1551,CB_84001,84001,8786,79,2025-08-31,-159.06,service_not_received,closed,2025-10-17
1560,CB_84512,84512,6694,1020,2025-09-16,-69.71,fraud,lost,2025-09-04
1579,CB_85693,85693,4294,1139,2025-09-01,-43.15,authorization_issue,lost,2025-11-02
1548,CB_83777,83777,2598,740,2025-08-19,301.16,authorization_issue,lost,2025-11-02
1527,CB_82769,82769,9130,147,2025-09-06,33.52,duplicate_processing ,lost,2025-09-26
1576,CB_85472,85472,4245,1065,2026-01-14,13.33,authorization_issue,OPEN,
1559,CB_84417,84417,8158,102,2026-01-26,7.79,duplicate_processing,closed ,2026-02-03
1563,CB_84631,84631,2422,34,2025-10-20,225.31,service_not_received,won,2025-10-02
1591,CB_86261,86261,1259,530,2026-03-25,93.16,fraud,closed,2026-04-03
1592,CB_86317,86317,3780,799,2025-06-19,55.53,duplicate_processing,won,2025-07-02
1594,CB_86493,86493,7006,28,2025-08-26,404.91,fraud,closed,2025-09-02
1596,CB_86556,86556,2332,738,2025-09-18,280.5,service_not_received,closed,
1597,CB_86557,86557,9641,1150,2025-09-19,273.92,authorization_issue,closed,
1598,CB_86627,86627,8076,917,2026-01-11,455.96,duplicate_processing,won,2025-12-14
1600,CB_86906,86906,181,749,2026-04-25,92.76,service_not_received,won,2026-05-11
1601,CB_86980,86980,4319,820,2025-10-20,7.21,duplicate_processing,lost,2025-10-22
1602,CB_86983,86983,5703,872,2025-08-15,26.34,fraud,won,
1603,CB_87028,87028,8366,138,2026-02-18,32.11,service_not_received,won,
1604,CB_87082,87082,2431,728,2025-11-17,168.16,fraud,open,2026-01-08
1605,CB_87112,87112,3096,465,2025-08-30,925.03,duplicate_processing,lost,2025-09-22
1607,CB_87206,87206,129,1015,2025-12-01,265.32,duplicate_processing,won,2025-12-29
1609,CB_87429,87429,254,387,2025-10-14,25.59,authorization_issue,open,2025-10-22
1610,CB_87519,87519,2369,532,2026-02-26,30.04,authorization_issue,closed,
1611,CB_87544,87544,1429,286,2025-10-22,12.52,duplicate_processing,open,2025-10-16
1612,CB_87558,87558,4712,534,2025-10-27,16.48,fraud,won,2025-12-08
1613,CB_87638,87638,7575,1158,2026-04-12,68.52,fraud,lost,2026-04-27
1614,CB_87642,87642,5079,1120,2026-02-11,10.17,service_not_received,closed,2026-01-04
1615,CB_87682,87682,4098,1007,2025-08-17,38.45,duplicate_processing,lost,2025-09-07
1616,CB_87741,87741,5235,1018,2025-09-17,75.82,duplicate_processing,won,
1617,CB_88014,88014,6846,939,2025-08-18,52.53,service_not_received,lost,2025-07-20
1618,CB_88049,88049,162,572,2025-06-24,10.36,fraud,closed,2025-06-07
1619,CB_88119,88119,7462,901,2026-03-22,45.46,authorization_issue,won,2026-05-03
1620,CB_88203,88203,7273,606,2025-06-18,45.47,fraud,lost,2025-09-04
1621,CB_88253,88253,9692,220,2025-12-05,46.43,duplicate_processing,won,2025-12-27
1623,CB_88441,88441,545,1112,2025-08-20,444.97,service_not_received,open,2025-09-14
1624,CB_88467,88467,110,311,2025-06-17,45.67,authorization_issue,lost,2025-08-25
1626,CB_88526,88526,6783,959,2025-10-18,52.85,duplicate_processing,won,2025-10-12
1627,CB_88636,88636,8436,943,2026-01-26,50.11,authorization_issue,closed,2026-03-31
1628,CB_88639,88639,1568,898,2025-09-30,71.22,service_not_received,won,2025-10-21
1629,CB_88671,88671,3698,577,2025-10-04,9.82,authorization_issue,won,2025-11-05
1631,CB_88778,88778,7961,152,2026-06-04,399.74,authorization_issue,closed,2026-05-11
1632,CB_88797,88797,1390,75,2025-12-22,95.75,fraud,open,
1633,CB_88962,88962,2729,856,2025-11-17,43.99,service_not_received,lost,2025-11-20
1634,CB_88985,88985,3676,991,2025-12-28,171.47,authorization_issue,closed,
1635,CB_88998,88998,1437,69,2026-02-26,40.7,fraud,won,2026-02-08
1636,CB_89018,89018,2201,378,2025-12-05,79.73,service_not_received,open,
1637,CB_89020,89020,8123,603,2025-08-19,29.12,service_not_received,won,2025-07-29
1638,CB_89052,89052,5778,1033,2025-07-12,88.61,duplicate_processing,open,2025-07-14
1639,CB_89076,89076,2673,134,2026-04-13,10.31,authorization_issue,closed,
1640,CB_89174,89174,6675,128,2026-02-26,14.91,authorization_issue,lost,2026-03-05
1642,CB_89230,89230,129,573,2025-11-14,25.39,duplicate_processing,won,2025-11-29
1643,CB_89247,89247,6530,593,2025-11-22,24.44,authorization_issue,won,2025-10-13
1644,CB_89297,89297,4630,298,2025-10-25,190.26,fraud,won,2025-11-12
1646,CB_89310,89310,318,728,2025-09-11,685.01,fraud,closed,
1649,CB_89392,89392,4216,19,2026-02-05,25.61,authorization_issue,closed,2026-02-04
1651,CB_89489,89489,6887,64,2026-02-11,2.12,authorization_issue,open,2026-03-24
1653,CB_89617,89617,3448,126,2025-06-08,26.24,duplicate_processing,closed,2025-06-16
1654,CB_89633,89633,9981,299,2026-01-06,187.94,fraud,open,2026-02-10
1655,CB_89720,89720,3225,69,2025-05-22,329.08,fraud,open,2025-06-14
1656,CB_89779,89779,460,1159,2026-03-03,278.96,fraud,lost,2026-01-12
1657,CB_89851,89851,9724,742,2025-05-28,498.41,service_not_received,open,2025-07-26
1658,CB_89877,89877,8517,336,2025-06-24,157.8,service_not_received,open,2025-06-27
1659,CB_90257,90257,6066,641,2026-05-09,22.41,duplicate_processing,closed,2026-05-08
1595,CB_86555,86555,1076,1122,2025-08-03,52.96,authorization_issue,closed,2025-10-16
1593,CB_86409,86409,390,971593,2025-08-03,29.93,fraud,closed,
1647,CB_89334,89334,5253,322,2026-01-18,,service_not_received,closed,2026-03-16
1608,CB_87281,87281,826,243,2026-03-28,-62.99,authorization_issue,lost,2026-06-25
1625,CB_88502,88502,6290,112,2025-10-19,-89.52,service_not_received,open,2025-10-12
1606,CB_87119,87119,774,95,2025-12-18,139.4,authorization_issue,lost,2026-04-16
1622,CB_88340,88340,9868,506,2026-04-16,28.84,fraud,open,
1648,CB_89348,89348,531,57,2026-05-18,28.07,duplicate_processing ,lost,
1650,CB_89422,89422,5264,1132,2026-01-28,67.29,duplicate_processing,OPEN,
1645,CB_89304,89304,5874,751,2025-10-11,86.43,authorization_issue,closed ,2025-11-26
1641,CB_89185,89185,8690,704,2025-10-28,355.11,duplicate_processing,closed,2025-10-19
1660,CB_90258,90258,4866,70,2026-01-18,91.6,fraud,lost,2026-02-10
1661,CB_90297,90297,6660,889,2026-03-17,65.69,service_not_received,lost,2026-04-26
1662,CB_90340,90340,2364,851,2026-03-19,80.91,service_not_received,lost,
1663,CB_90445,90445,670,966,2025-12-03,279.49,duplicate_processing,won,
1664,CB_90450,90450,1842,943,2026-01-26,65.32,duplicate_processing,lost,
1666,CB_90786,90786,3534,763,2025-12-30,55.02,fraud,closed,
1667,CB_90821,90821,8821,929,2025-09-03,74.68,duplicate_processing,open,2025-11-09
1668,CB_90831,90831,8843,890,2025-08-06,51.94,service_not_received,lost,
1669,CB_90844,90844,7551,269,2025-12-11,98.44,duplicate_processing,closed,2025-11-09
1670,CB_90872,90872,8311,462,2025-07-21,6.64,duplicate_processing,lost,2025-07-16
1671,CB_90952,90952,3999,379,2025-11-10,392.74,authorization_issue,won,
1673,CB_91072,91072,10,399,2026-04-05,317.91,fraud,closed,2026-06-10
1676,CB_91175,91175,1268,117,2025-12-20,49.97,fraud,lost,2026-02-22
1677,CB_91179,91179,7494,1114,2025-06-29,28.8,authorization_issue,closed,2025-08-17
1678,CB_91202,91202,4688,48,2025-09-25,25.89,fraud,won,2025-10-15
1679,CB_91236,91236,3420,284,2025-07-12,95.67,service_not_received,won,2025-10-06
1681,CB_91388,91388,8109,1158,2025-12-18,88.54,duplicate_processing,closed,2025-12-09
1682,CB_91408,91408,1103,116,2026-04-27,137.76,duplicate_processing,lost,2026-06-16
1683,CB_91421,91421,9257,209,2025-07-27,61.43,service_not_received,lost,2025-08-13
1685,CB_91452,91452,5497,1048,2026-02-25,81.8,duplicate_processing,open,2026-01-27
1686,CB_91454,91454,514,279,2026-04-17,13.04,fraud,closed,
1688,CB_91536,91536,653,813,2025-09-14,56.16,service_not_received,won,2025-09-03
1689,CB_91542,91542,6816,175,2026-03-16,60.7,fraud,closed,2026-03-05
1692,CB_91582,91582,889,432,2026-01-19,95.25,fraud,won,2026-02-16
1693,CB_91631,91631,8718,44,2026-03-02,225.38,authorization_issue,won,2026-04-30
1694,CB_91663,91663,7730,210,2025-05-08,3.46,duplicate_processing,closed,
1695,CB_91988,91988,1727,299,2026-04-24,68.82,duplicate_processing,lost,
1696,CB_92003,92003,8867,121,2026-04-19,99.47,service_not_received,closed,2026-06-09
1697,CB_92019,92019,4539,230,2025-08-24,65.3,authorization_issue,lost,2025-09-29
1699,CB_92167,92167,6204,832,2025-08-27,35.17,duplicate_processing,open,
1700,CB_92233,92233,7947,904,2025-06-02,27.09,duplicate_processing,closed,2025-08-01
1704,CB_92393,92393,4291,178,2026-02-08,72.17,service_not_received,open,2026-04-08
1705,CB_92543,92543,5285,955,2026-03-04,145.96,fraud,open,
1706,CB_92561,92561,4871,368,2025-11-11,307.76,authorization_issue,won,
1709,CB_92656,92656,9808,97,2026-04-15,25.91,service_not_received,lost,2026-03-11
1710,CB_92678,92678,2719,172,2025-12-20,62.7,duplicate_processing,closed,2025-12-19
1711,CB_92707,92707,9591,903,2025-10-20,19.59,authorization_issue,open,2025-10-31
1712,CB_92718,92718,7361,698,2025-07-23,96.61,duplicate_processing,closed,
1713,CB_92744,92744,7884,143,2026-01-05,64.2,duplicate_processing,won,
1714,CB_92786,92786,4456,794,2025-10-04,43.36,service_not_received,open,2025-10-04
1715,CB_92890,92890,3422,1009,2026-03-02,195.66,duplicate_processing,lost,2026-03-10
1716,CB_92912,92912,9670,278,2025-08-05,81.4,service_not_received,won,2025-06-20
1717,CB_92982,92982,9628,581,2026-04-01,0.43,fraud,open,2026-03-21
1719,CB_93076,93076,8186,395,2026-01-08,16.9,fraud,open,2026-02-26
1720,CB_93165,93165,2111,163,2025-12-20,48.14,service_not_received,lost,2026-01-13
1721,CB_93169,93169,1359,228,2026-01-30,120.72,fraud,won,
1722,CB_93318,93318,7199,161,2025-09-05,10.61,duplicate_processing,won,2025-11-06
1723,CB_93363,93363,8434,443,2025-09-03,435.89,service_not_received,lost,2025-09-07
1726,CB_93685,93685,9803,1053,2025-11-29,173.48,duplicate_processing,closed,
1727,CB_93704,93704,943,747,2026-02-28,89.09,service_not_received,won,2026-02-25
1675,CB_91132,91132,961675,709,2025-06-02,460.5,service_not_received,lost,
1708,CB_92648,92648,3401,971708,2026-01-29,58.16,duplicate_processing,open,2026-02-05
1690,CB_91554,91554,8032,446,2026-04-15,,duplicate_processing,open,
1701,CB_92244,92244,3311,195,2025-11-13,,service_not_received,open,
1718,CB_92983,92983,9795,964,2025-12-15,21.1,duplicate_processing ,lost,2026-02-22
1674,CB_91127,91127,1090,162,2025-10-06,7.11,service_not_received,closed,2026-01-05
1691,CB_91580,91580,1015,770,2025-12-01,283.57,duplicate_processing,lost,
1725,CB_93680,93680,1570,134,2025-04-12,41.49,service_not_received,won,2025-06-02
1702,CB_92264,92264,4256,498,2026-04-03,497.82,Fraud,closed,
1703,CB_92313,92313,6076,784,2026-01-26,,Fraud,lost,
1684,CB_91427,91427,7426,838,2025-12-10,26.16,duplicate_processing,OPEN,
1698,CB_92038,92038,3247,917,2025-10-13,28.14,service_not_received,Won,2025-10-13
1672,CB_91030,91030,9998,632,2025-11-26,37.59,authorization_issue,closed ,2025-11-09
1707,CB_92603,92603,2915,987,2025-05-31,94.55,duplicate_processing,open,2025-05-25
1728,CB_93871,93871,5505,1110,2025-12-04,5.5,service_not_received,lost,2025-11-29
1729,CB_93948,93948,8608,379,2026-02-19,22.53,service_not_received,closed,2026-04-08
1730,CB_94013,94013,189,781,2026-04-25,64.52,duplicate_processing,won,2026-04-12
1734,CB_94123,94123,8658,262,2025-10-10,275.43,duplicate_processing,open,2025-11-17
1735,CB_94189,94189,3848,902,2025-08-28,385.09,service_not_received,open,
1736,CB_94358,94358,6626,539,2025-12-17,72.48,service_not_received,lost,2026-02-10
1737,CB_94366,94366,6763,524,2026-01-10,15.93,fraud,closed,2026-02-12
1738,CB_94387,94387,34,142,2025-05-31,96.19,service_not_received,lost,
1739,CB_94438,94438,6274,916,2025-08-16,93.52,authorization_issue,open,2025-08-28
1740,CB_94451,94451,6702,234,2026-01-15,44.98,fraud,lost,2026-01-03
1741,CB_94480,94480,3976,957,2025-07-01,152.47,service_not_received,lost,2025-06-08
1742,CB_94493,94493,4766,1018,2026-02-21,23.01,service_not_received,won,2026-03-21
1743,CB_94556,94556,1212,134,2025-07-17,6.35,authorization_issue,lost,2025-06-01
1745,CB_94588,94588,4961,1023,2025-08-11,75.29,fraud,won,2025-07-31
1746,CB_94654,94654,5932,521,2025-10-29,28.48,duplicate_processing,lost,2025-10-23
1747,CB_94767,94767,74,356,2025-06-17,7.52,fraud,won,2025-07-31
1748,CB_94897,94897,1165,374,2026-03-20,57.35,service_not_received,closed,2026-04-12
1751,CB_94926,94926,6841,770,2025-12-13,88.56,authorization_issue,won,2025-12-11
