device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code
224,DEV_224,3390,mobile,MacOS,v2.9,False,2026-03-02 07:31:40.479076,2026-03-25 07:31:40.479076,GB,US
225,DEV_225,6580,mobile,iOS,v4.6,False,2025-07-03 07:31:40.479076,2026-04-08 07:31:40.479076,IN,GB
226,DEV_226,5157,mobile,Windows,v3.4,False,2024-10-23 07:31:40.479076,2026-03-29 07:31:40.479076,AU,IN
227,DEV_227,9651,tablet,iOS,v1.5,False,2025-10-13 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU
228,DEV_228,976,mobile,iOS,v4.9,False,2024-04-23 07:31:40.479076,2026-03-19 07:31:40.479076,GB,AU
229,DEV_229,8725,tablet,MacOS,v5.3,False,2026-01-29 07:31:40.479076,2026-03-24 07:31:40.479076,AU,US
230,DEV_230,8499,mobile,Android,v3.5,False,2026-02-07 07:31:40.479076,2026-03-27 07:31:40.479076,GB,US
231,DEV_231,8616,tablet,MacOS,v5.3,False,2025-10-09 07:31:40.479076,2026-03-18 07:31:40.479076,AU,SG
232,DEV_232,8608,mobile,iOS,v1.1,False,2025-11-21 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG
233,DEV_233,5890,mobile,Android,v4.6,False,2024-10-18 07:31:40.479076,2026-04-10 07:31:40.479076,SG,IN
234,DEV_234,4405,tablet,Android,v3.3,False,2025-11-15 07:31:40.479076,2026-03-28 07:31:40.479076,GB,IN
235,DEV_235,6038,mobile,MacOS,v5.2,False,2024-06-07 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB
236,DEV_236,8519,mobile,Windows,v3.8,False,2025-04-24 07:31:40.479076,2026-04-09 07:31:40.479076,SG,SG
237,DEV_237,4990,tablet,Windows,v5.2,False,2025-11-07 07:31:40.479076,2026-03-22 07:31:40.479076,SG,GB
238,DEV_238,8684,mobile,Windows,v5.9,True,2024-10-05 07:31:40.479076,2026-03-24 07:31:40.479076,GB,SG
239,DEV_239,5678,desktop,Android,v5.4,False,2024-05-14 07:31:40.479076,2026-04-16 07:31:40.479076,GB,IN
240,DEV_240,6043,desktop,MacOS,v5.6,False,2025-11-05 07:31:40.479076,2026-04-10 07:31:40.479076,IN,IN
241,DEV_241,3076,desktop,Windows,v2.4,False,2024-07-10 07:31:40.479076,2026-04-17 07:31:40.479076,GB,AU
242,DEV_242,2727,tablet,Windows,v3.2,False,2024-06-28 07:31:40.479076,2026-04-07 07:31:40.479076,US,AU
243,DEV_243,7970,desktop,MacOS,v3.6,False,2025-04-01 07:31:40.479076,2026-03-29 07:31:40.479076,US,US
244,DEV_244,7868,mobile,iOS,v1.7,False,2025-01-10 07:31:40.479076,2026-04-06 07:31:40.479076,AU,US
245,DEV_245,285,mobile,Android,v5.7,False,2025-12-27 07:31:40.479076,2026-03-19 07:31:40.479076,AU,GB
246,DEV_246,1706,mobile,iOS,v4.8,False,2025-08-22 07:31:40.479076,2026-03-21 07:31:40.479076,SG,GB
247,DEV_247,7792,tablet,Windows,v2.9,False,2025-07-27 07:31:40.479076,2026-03-27 07:31:40.479076,IN,AU
248,DEV_248,326,tablet,Android,v3.5,False,2025-12-15 07:31:40.479076,2026-03-29 07:31:40.479076,AU,AU
249,DEV_249,2672,desktop,Android,v5.0,False,2024-08-28 07:31:40.479076,2026-03-29 07:31:40.479076,SG,IN
250,DEV_250,2004,mobile,Android,v2.6,False,2025-08-03 07:31:40.479076,2026-03-30 07:31:40.479076,IN,GB
251,DEV_251,6726,tablet,MacOS,v4.9,False,2026-02-08 07:31:40.479076,2026-03-30 07:31:40.479076,SG,AU
252,DEV_252,9521,mobile,Android,v5.4,True,2025-10-01 07:31:40.479076,2026-04-11 07:31:40.479076,AU,AU
253,DEV_253,8168,mobile,iOS,v4.7,False,2026-01-24 07:31:40.479076,2026-04-13 07:31:40.479076,US,IN
254,DEV_254,8242,mobile,MacOS,v3.2,False,2024-08-28 07:31:40.479076,2026-04-08 07:31:40.479076,SG,IN
255,DEV_255,2918,mobile,Windows,v3.0,False,2024-11-13 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU
256,DEV_256,6698,tablet,Windows,v4.4,False,2025-09-09 07:31:40.479076,2026-04-10 07:31:40.479076,SG,US
257,DEV_257,220,mobile,Android,v3.6,False,2025-07-28 07:31:40.479076,2026-03-21 07:31:40.479076,IN,SG
258,DEV_258,8232,mobile,Windows,v3.8,False,2026-04-04 07:31:40.479076,2026-03-31 07:31:40.479076,IN,IN
259,DEV_259,4001,tablet,MacOS,v4.2,False,2025-06-23 07:31:40.479076,2026-04-08 07:31:40.479076,IN,GB
260,DEV_260,6346,desktop,Windows,v2.3,False,2025-05-06 07:31:40.479076,2026-04-14 07:31:40.479076,AU,SG
261,DEV_261,1212,desktop,MacOS,v5.0,False,2025-01-16 07:31:40.479076,2026-04-16 07:31:40.479076,AU,IN
262,DEV_262,8178,tablet,MacOS,v4.5,False,2026-01-20 07:31:40.479076,2026-04-04 07:31:40.479076,GB,SG
263,DEV_263,9582,desktop,MacOS,v3.1,False,2025-05-16 07:31:40.479076,2026-03-20 07:31:40.479076,US,US
264,DEV_264,3165,mobile,Windows,v5.1,False,2025-11-02 07:31:40.479076,2026-03-21 07:31:40.479076,SG,IN
265,DEV_265,9912,desktop,MacOS,v4.1,False,2025-08-23 07:31:40.479076,2026-03-24 07:31:40.479076,IN,GB
267,DEV_267,2304,mobile,Android,v2.9,False,2025-08-30 07:31:40.479076,2026-03-21 07:31:40.479076,US,IN
268,DEV_268,693,tablet,Android,v4.6,False,2025-05-08 07:31:40.479076,2026-03-27 07:31:40.479076,SG,US
269,DEV_269,571,desktop,MacOS,v1.4,False,2025-09-30 07:31:40.479076,2026-04-14 07:31:40.479076,GB,AU
270,DEV_270,1526,tablet,Android,v4.3,False,2024-10-26 07:31:40.479076,2026-04-11 07:31:40.479076,US,GB
272,DEV_272,3739,tablet,iOS,v1.1,False,2025-10-15 07:31:40.479076,2026-04-03 07:31:40.479076,AU,SG
273,DEV_273,1495,desktop,iOS,v3.5,False,2026-04-14 07:31:40.479076,2026-03-23 07:31:40.479076,IN,US
274,DEV_274,9528,desktop,Windows,v3.9,False,2026-02-16 07:31:40.479076,2026-04-03 07:31:40.479076,AU,IN
275,DEV_275,5137,mobile,Android,v3.1,False,2025-10-07 07:31:40.479076,2026-03-21 07:31:40.479076,IN,US
276,DEV_276,7499,tablet,Android,v5.8,False,2025-03-28 07:31:40.479076,2026-03-19 07:31:40.479076,SG,US
277,DEV_277,2144,desktop,Windows,v4.6,False,2024-06-24 07:31:40.479076,2026-03-31 07:31:40.479076,AU,AU
278,DEV_278,6423,mobile,iOS,v5.2,False,2025-03-05 07:31:40.479076,2026-04-09 07:31:40.479076,AU,AU
279,DEV_279,4573,mobile,iOS,v3.5,False,2024-05-02 07:31:40.479076,2026-03-28 07:31:40.479076,SG,US
280,DEV_280,8894,tablet,MacOS,v4.6,False,2025-09-19 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB
282,DEV_282,5774,tablet,Android,v3.3,False,2025-11-13 07:31:40.479076,2026-04-06 07:31:40.479076,US,IN
283,DEV_283,7018,desktop,Windows,v1.7,False,2025-04-26 07:31:40.479076,2026-03-20 07:31:40.479076,AU,AU
284,DEV_284,3362,tablet,Windows,v2.8,False,2024-10-19 07:31:40.479076,2026-04-04 07:31:40.479076,IN,SG
285,DEV_285,6289,tablet,MacOS,v2.5,False,2024-11-06 07:31:40.479076,2026-04-08 07:31:40.479076,GB,GB
286,DEV_286,6856,tablet,MacOS,v5.4,False,2025-05-14 07:31:40.479076,2026-04-12 07:31:40.479076,IN,IN
287,DEV_287,9901,desktop,MacOS,v5.5,False,2024-09-30 07:31:40.479076,2026-04-04 07:31:40.479076,GB,IN
288,DEV_288,9308,desktop,Windows,v1.4,False,2024-08-15 07:31:40.479076,2026-03-30 07:31:40.479076,SG,US
289,DEV_289,5152,desktop,Android,v3.8,False,2024-10-19 07:31:40.479076,2026-04-07 07:31:40.479076,US,US
290,DEV_290,596,tablet,Android,v4.1,False,2024-09-13 07:31:40.479076,2026-04-15 07:31:40.479076,SG,GB
291,DEV_291,307,mobile,Android,v1.3,False,2024-04-20 07:31:40.479076,2026-03-25 07:31:40.479076,SG,SG
292,DEV_292,2642,desktop,iOS,v4.1,False,2026-01-02 07:31:40.479076,2026-04-17 07:31:40.479076,SG,GB
293,DEV_293,1817,mobile,Windows,v3.0,False,2025-12-29 07:31:40.479076,2026-03-22 07:31:40.479076,AU,AU
294,DEV_294,3013,desktop,iOS,v2.2,False,2024-06-10 07:31:40.479076,2026-03-24 07:31:40.479076,SG,US
295,DEV_295,9833,tablet,Windows,v4.1,False,2024-07-06 07:31:40.479076,2026-03-22 07:31:40.479076,US,US
296,DEV_296,1279,tablet,iOS,v2.5,False,2024-09-27 07:31:40.479076,2026-04-14 07:31:40.479076,AU,US
297,DEV_297,2349,mobile,MacOS,v2.8,True,2024-05-17 07:31:40.479076,2026-03-30 07:31:40.479076,IN,SG
298,DEV_298,9768,tablet,Windows,v4.7,False,2024-09-17 07:31:40.479076,2026-03-25 07:31:40.479076,IN,SG
299,DEV_299,4485,mobile,Android,v1.4,True,2025-11-11 07:31:40.479076,2026-03-23 07:31:40.479076,US,SG
300,DEV_300,3789,mobile,iOS,v5.3,False,2025-05-20 07:31:40.479076,2026-04-08 07:31:40.479076,US,IN
301,DEV_301,4385,desktop,MacOS,v1.3,False,2024-07-10 07:31:40.479076,2026-03-30 07:31:40.479076,US,SG
302,DEV_302,5905,tablet,Windows,v1.0,False,2024-08-26 07:31:40.479076,2026-04-01 07:31:40.479076,GB,US
303,DEV_303,1936,desktop,MacOS,v2.0,False,2025-03-17 07:31:40.479076,2026-03-19 07:31:40.479076,SG,GB
304,DEV_304,181,tablet,iOS,v2.8,False,2026-02-10 07:31:40.479076,2026-04-16 07:31:40.479076,IN,GB
305,DEV_305,4473,mobile,Android,v3.3,False,2025-04-10 07:31:40.479076,2026-03-20 07:31:40.479076,IN,GB
306,DEV_306,4077,mobile,MacOS,v1.4,False,2025-01-23 07:31:40.479076,2026-03-23 07:31:40.479076,US,GB
307,DEV_307,9210,mobile,iOS,v3.3,False,2024-10-26 07:31:40.479076,2026-04-05 07:31:40.479076,AU,GB
308,DEV_308,9541,mobile,iOS,v2.5,False,2025-11-01 07:31:40.479076,2026-04-07 07:31:40.479076,AU,IN
309,DEV_309,6507,desktop,iOS,v2.8,False,2024-06-19 07:31:40.479076,2026-04-13 07:31:40.479076,US,SG
310,DEV_310,1614,desktop,iOS,v2.2,False,2025-01-14 07:31:40.479076,2026-04-16 07:31:40.479076,AU,US
311,DEV_311,8275,desktop,Android,v2.4,False,2024-08-06 07:31:40.479076,2026-04-08 07:31:40.479076,SG,GB
312,DEV_312,9220,desktop,MacOS,v1.4,False,2025-09-09 07:31:40.479076,2026-03-25 07:31:40.479076,IN,AU
313,DEV_313,7726,mobile,iOS,v5.5,False,2025-07-26 07:31:40.479076,2026-04-12 07:31:40.479076,US,AU
314,DEV_314,2462,tablet,MacOS,v1.9,False,2024-07-26 07:31:40.479076,2026-04-12 07:31:40.479076,AU,GB
315,DEV_315,2554,desktop,iOS,v2.0,False,2025-07-08 07:31:40.479076,2026-04-13 07:31:40.479076,IN,GB
316,DEV_316,3686,desktop,MacOS,v3.9,False,2025-03-24 07:31:40.479076,2026-04-13 07:31:40.479076,GB,IN
317,DEV_317,9565,tablet,MacOS,v4.5,False,2024-04-20 07:31:40.479076,2026-04-15 07:31:40.479076,SG,GB
318,DEV_318,2595,mobile,Windows,v1.9,False,2025-02-03 07:31:40.479076,2026-03-25 07:31:40.479076,SG,AU
320,DEV_320,1976,tablet,MacOS,v5.7,False,2025-03-22 07:31:40.479076,2026-04-06 07:31:40.479076,IN,GB
321,DEV_321,5391,desktop,Windows,v2.3,False,2024-05-01 07:31:40.479076,2026-04-09 07:31:40.479076,US,SG
323,DEV_323,7928,tablet,Android,v2.4,False,2024-08-13 07:31:40.479076,2026-04-06 07:31:40.479076,AU,SG
324,DEV_324,7132,tablet,Windows,v3.2,False,2026-01-25 07:31:40.479076,2026-03-27 07:31:40.479076,US,US
319,DEV_319,7747,mobile,windows ,v4.6,False,2025-06-03 07:31:40.479076,2026-04-04 07:31:40.479076,GB,SG
322,DEV_322,3085,tablet,Android,,False,2025-02-23 07:31:40.479076,2026-04-04 07:31:40.479076,GB,GB
266,DEV_266,1000265,mobile,MacOS,v5.0,True,2026-02-07 07:31:40.479076,2026-04-17 07:31:40.479076,AU,GB
281,DEV_281,8879,desktop,iOS,v2.9,False,2024-07-10 07:31:40.479076,2026-03-19 07:31:40.479076,AU,sg 
325,DEV_325,5512,desktop,iOS,v2.7,False,2024-06-28 07:31:40.479076,2026-04-12 07:31:40.479076,GB,US
326,DEV_326,1665,tablet,Windows,v1.3,False,2025-07-20 07:31:40.479076,2026-03-30 07:31:40.479076,IN,IN
327,DEV_327,8066,desktop,iOS,v4.4,False,2026-01-03 07:31:40.479076,2026-04-08 07:31:40.479076,AU,GB
328,DEV_328,1433,tablet,iOS,v3.6,False,2026-01-20 07:31:40.479076,2026-03-27 07:31:40.479076,AU,SG
329,DEV_329,5181,desktop,MacOS,v1.6,False,2026-04-05 07:31:40.479076,2026-04-17 07:31:40.479076,GB,IN
330,DEV_330,6680,tablet,Windows,v2.1,False,2026-04-03 07:31:40.479076,2026-04-02 07:31:40.479076,GB,GB
331,DEV_331,3481,desktop,iOS,v3.4,False,2025-09-16 07:31:40.479076,2026-03-18 07:31:40.479076,US,AU
332,DEV_332,7524,desktop,Windows,v3.4,False,2025-11-15 07:31:40.479076,2026-04-04 07:31:40.479076,SG,GB
333,DEV_333,3088,tablet,iOS,v5.3,False,2025-02-22 07:31:40.479076,2026-04-10 07:31:40.479076,SG,US
334,DEV_334,1649,mobile,Windows,v4.0,True,2025-10-29 07:31:40.479076,2026-03-29 07:31:40.479076,GB,AU
335,DEV_335,4173,tablet,Android,v5.3,False,2024-07-13 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG
337,DEV_337,4843,mobile,iOS,v2.3,False,2025-05-07 07:31:40.479076,2026-04-12 07:31:40.479076,IN,US
338,DEV_338,5517,tablet,Windows,v2.8,False,2025-06-24 07:31:40.479076,2026-04-08 07:31:40.479076,SG,US
339,DEV_339,8610,tablet,iOS,v2.0,False,2024-10-13 07:31:40.479076,2026-04-04 07:31:40.479076,SG,IN
340,DEV_340,7502,tablet,Android,v4.6,False,2025-03-17 07:31:40.479076,2026-03-18 07:31:40.479076,IN,IN
341,DEV_341,4614,tablet,iOS,v2.0,False,2025-06-12 07:31:40.479076,2026-03-31 07:31:40.479076,IN,IN
342,DEV_342,958,tablet,iOS,v3.7,False,2026-01-11 07:31:40.479076,2026-04-05 07:31:40.479076,US,SG
343,DEV_343,2256,desktop,iOS,v5.5,False,2024-10-30 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU
344,DEV_344,7105,tablet,iOS,v2.9,False,2024-06-24 07:31:40.479076,2026-04-14 07:31:40.479076,US,IN
345,DEV_345,4150,tablet,Android,v3.6,False,2024-09-22 07:31:40.479076,2026-03-22 07:31:40.479076,IN,SG
346,DEV_346,5707,mobile,MacOS,v4.5,False,2026-02-08 07:31:40.479076,2026-03-25 07:31:40.479076,US,AU
347,DEV_347,3785,tablet,Android,v5.3,False,2024-06-27 07:31:40.479076,2026-03-31 07:31:40.479076,SG,SG
348,DEV_348,9555,mobile,Windows,v5.4,False,2024-06-27 07:31:40.479076,2026-03-31 07:31:40.479076,SG,IN
349,DEV_349,8843,mobile,Windows,v2.2,False,2025-10-06 07:31:40.479076,2026-03-31 07:31:40.479076,GB,SG
350,DEV_350,8099,desktop,iOS,v2.4,False,2025-01-12 07:31:40.479076,2026-04-11 07:31:40.479076,IN,US
351,DEV_351,2332,desktop,iOS,v5.1,False,2025-02-03 07:31:40.479076,2026-04-13 07:31:40.479076,SG,SG
352,DEV_352,7767,mobile,Windows,v2.7,False,2026-04-01 07:31:40.479076,2026-04-12 07:31:40.479076,IN,GB
353,DEV_353,2478,tablet,Windows,v2.6,False,2024-10-22 07:31:40.479076,2026-04-09 07:31:40.479076,GB,US
354,DEV_354,6719,mobile,Windows,v2.8,False,2026-03-19 07:31:40.479076,2026-04-10 07:31:40.479076,US,AU
355,DEV_355,8410,desktop,Android,v4.7,False,2025-10-01 07:31:40.479076,2026-04-12 07:31:40.479076,SG,US
356,DEV_356,4984,desktop,iOS,v4.0,False,2024-04-28 07:31:40.479076,2026-04-11 07:31:40.479076,IN,AU
357,DEV_357,2036,tablet,iOS,v5.4,True,2024-11-10 07:31:40.479076,2026-03-21 07:31:40.479076,SG,AU
358,DEV_358,6030,mobile,iOS,v3.9,False,2026-04-15 07:31:40.479076,2026-03-21 07:31:40.479076,SG,AU
359,DEV_359,6107,mobile,Windows,v5.5,False,2025-07-03 07:31:40.479076,2026-04-03 07:31:40.479076,IN,IN
360,DEV_360,2274,desktop,MacOS,v3.8,False,2025-09-06 07:31:40.479076,2026-03-26 07:31:40.479076,GB,IN
361,DEV_361,5011,tablet,Android,v1.0,False,2026-04-14 07:31:40.479076,2026-04-15 07:31:40.479076,GB,AU
362,DEV_362,6311,mobile,Android,v2.5,False,2024-09-07 07:31:40.479076,2026-04-01 07:31:40.479076,US,US
363,DEV_363,2923,desktop,MacOS,v1.8,False,2025-10-23 07:31:40.479076,2026-03-29 07:31:40.479076,SG,US
364,DEV_364,3460,mobile,Windows,v5.6,False,2025-04-18 07:31:40.479076,2026-04-13 07:31:40.479076,IN,GB
365,DEV_365,820,desktop,MacOS,v1.4,False,2024-08-03 07:31:40.479076,2026-03-31 07:31:40.479076,GB,AU
366,DEV_366,9620,desktop,Android,v5.1,False,2024-12-04 07:31:40.479076,2026-03-23 07:31:40.479076,AU,IN
367,DEV_367,4682,mobile,MacOS,v2.2,False,2026-01-13 07:31:40.479076,2026-04-03 07:31:40.479076,IN,AU
368,DEV_368,548,mobile,Windows,v4.6,False,2025-08-29 07:31:40.479076,2026-04-06 07:31:40.479076,IN,US
369,DEV_369,5459,desktop,Windows,v4.0,False,2024-11-07 07:31:40.479076,2026-03-25 07:31:40.479076,AU,IN
370,DEV_370,8558,mobile,Android,v1.9,False,2024-11-02 07:31:40.479076,2026-03-27 07:31:40.479076,IN,IN
371,DEV_371,4465,desktop,MacOS,v1.4,True,2025-04-14 07:31:40.479076,2026-03-20 07:31:40.479076,AU,AU
372,DEV_372,7145,tablet,Windows,v4.1,False,2025-09-23 07:31:40.479076,2026-04-13 07:31:40.479076,GB,SG
373,DEV_373,7667,tablet,iOS,v2.9,False,2026-03-30 07:31:40.479076,2026-03-19 07:31:40.479076,GB,US
374,DEV_374,4905,mobile,iOS,v2.2,False,2024-06-21 07:31:40.479076,2026-04-14 07:31:40.479076,GB,IN
375,DEV_375,9726,mobile,Windows,v4.3,False,2024-05-16 07:31:40.479076,2026-04-13 07:31:40.479076,SG,GB
376,DEV_376,1795,tablet,iOS,v4.3,False,2024-11-14 07:31:40.479076,2026-04-04 07:31:40.479076,GB,SG
377,DEV_377,9354,tablet,Windows,v5.7,False,2026-04-01 07:31:40.479076,2026-04-05 07:31:40.479076,GB,AU
378,DEV_378,2276,desktop,Windows,v1.7,False,2024-08-04 07:31:40.479076,2026-04-02 07:31:40.479076,GB,IN
379,DEV_379,5891,desktop,MacOS,v4.1,False,2024-07-29 07:31:40.479076,2026-03-31 07:31:40.479076,IN,SG
380,DEV_380,6156,tablet,Windows,v4.9,False,2024-11-30 07:31:40.479076,2026-03-26 07:31:40.479076,GB,GB
381,DEV_381,3839,desktop,Windows,v2.9,False,2024-11-06 07:31:40.479076,2026-04-16 07:31:40.479076,AU,IN
382,DEV_382,7990,desktop,Android,v1.4,False,2024-06-01 07:31:40.479076,2026-04-09 07:31:40.479076,SG,AU
383,DEV_383,8637,desktop,Windows,v5.0,False,2026-01-24 07:31:40.479076,2026-04-11 07:31:40.479076,US,AU
384,DEV_384,2090,mobile,iOS,v4.9,False,2025-04-12 07:31:40.479076,2026-04-07 07:31:40.479076,GB,IN
387,DEV_387,2678,tablet,Windows,v5.0,False,2024-07-16 07:31:40.479076,2026-04-15 07:31:40.479076,AU,IN
388,DEV_388,8053,mobile,iOS,v3.9,False,2024-10-23 07:31:40.479076,2026-04-07 07:31:40.479076,AU,IN
389,DEV_389,1940,tablet,iOS,v2.9,False,2025-02-19 07:31:40.479076,2026-03-21 07:31:40.479076,SG,SG
390,DEV_390,3359,desktop,iOS,v3.9,False,2025-08-03 07:31:40.479076,2026-04-16 07:31:40.479076,AU,IN
391,DEV_391,422,tablet,Windows,v1.6,False,2026-01-13 07:31:40.479076,2026-04-06 07:31:40.479076,GB,SG
392,DEV_392,1127,mobile,Windows,v1.4,False,2025-02-27 07:31:40.479076,2026-04-06 07:31:40.479076,GB,SG
393,DEV_393,9498,mobile,MacOS,v3.7,False,2025-04-29 07:31:40.479076,2026-04-12 07:31:40.479076,GB,SG
394,DEV_394,3816,desktop,iOS,v4.9,False,2025-06-19 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB
395,DEV_395,6387,mobile,MacOS,v2.4,False,2024-10-19 07:31:40.479076,2026-04-12 07:31:40.479076,GB,GB
396,DEV_396,3134,tablet,MacOS,v2.7,False,2024-08-06 07:31:40.479076,2026-04-14 07:31:40.479076,IN,US
397,DEV_397,9356,tablet,Windows,v2.5,False,2024-10-22 07:31:40.479076,2026-03-23 07:31:40.479076,GB,GB
398,DEV_398,7743,desktop,Windows,v5.1,False,2026-01-27 07:31:40.479076,2026-04-10 07:31:40.479076,IN,IN
399,DEV_399,6306,desktop,iOS,v3.0,False,2024-10-30 07:31:40.479076,2026-03-31 07:31:40.479076,SG,IN
400,DEV_400,6113,tablet,iOS,v5.9,False,2025-03-09 07:31:40.479076,2026-03-27 07:31:40.479076,IN,IN
401,DEV_401,2711,desktop,Windows,v5.2,False,2025-06-10 07:31:40.479076,2026-04-17 07:31:40.479076,SG,SG
402,DEV_402,8057,desktop,Windows,v1.3,False,2025-09-01 07:31:40.479076,2026-04-02 07:31:40.479076,SG,GB
403,DEV_403,1372,mobile,Windows,v4.3,False,2025-08-04 07:31:40.479076,2026-04-08 07:31:40.479076,AU,AU
404,DEV_404,1145,desktop,Windows,v5.3,False,2025-09-30 07:31:40.479076,2026-04-01 07:31:40.479076,SG,IN
405,DEV_405,4992,tablet,Android,v3.5,False,2026-03-14 07:31:40.479076,2026-04-15 07:31:40.479076,GB,IN
386,DEV_386,1110,mobile,ios,v2.4,False,2025-10-29 07:31:40.479076,2026-04-06 07:31:40.479076,IN,SG
336,DEV_336,7743,desktop,ANDROID,v4.9,False,2026-03-05 07:31:40.479076,2026-03-31 07:31:40.479076,US,SG
406,DEV_406,9060,tablet,iOS,v1.7,False,2026-03-23 07:31:40.479076,2026-03-25 07:31:40.479076,GB,IN
407,DEV_407,5844,mobile,MacOS,v5.1,False,2025-09-01 07:31:40.479076,2026-04-10 07:31:40.479076,US,GB
408,DEV_408,9061,tablet,iOS,v2.9,False,2025-10-06 07:31:40.479076,2026-04-12 07:31:40.479076,IN,US
409,DEV_409,6640,desktop,Windows,v3.9,False,2024-08-01 07:31:40.479076,2026-03-28 07:31:40.479076,AU,US
410,DEV_410,6077,tablet,iOS,v2.5,False,2025-12-17 07:31:40.479076,2026-03-30 07:31:40.479076,IN,SG
411,DEV_411,2579,tablet,Windows,v2.1,False,2024-07-11 07:31:40.479076,2026-04-02 07:31:40.479076,SG,GB
412,DEV_412,2336,desktop,iOS,v3.2,False,2025-01-06 07:31:40.479076,2026-04-03 07:31:40.479076,AU,US
413,DEV_413,2981,desktop,iOS,v1.3,False,2025-06-23 07:31:40.479076,2026-04-08 07:31:40.479076,IN,IN
414,DEV_414,4164,desktop,Windows,v2.8,False,2024-08-19 07:31:40.479076,2026-04-02 07:31:40.479076,IN,GB
415,DEV_415,5916,desktop,iOS,v4.8,False,2025-02-22 07:31:40.479076,2026-03-26 07:31:40.479076,AU,SG
416,DEV_416,2984,desktop,Windows,v3.0,False,2025-01-03 07:31:40.479076,2026-03-20 07:31:40.479076,SG,US
417,DEV_417,2897,mobile,Android,v2.2,False,2025-06-04 07:31:40.479076,2026-03-27 07:31:40.479076,US,SG
418,DEV_418,2691,mobile,MacOS,v1.5,False,2025-07-07 07:31:40.479076,2026-04-11 07:31:40.479076,GB,IN
419,DEV_419,2032,tablet,MacOS,v2.6,False,2025-03-26 07:31:40.479076,2026-04-13 07:31:40.479076,IN,SG
420,DEV_420,7565,mobile,MacOS,v2.3,False,2026-01-13 07:31:40.479076,2026-03-31 07:31:40.479076,SG,US
421,DEV_421,4951,mobile,Windows,v4.1,False,2026-02-10 07:31:40.479076,2026-04-04 07:31:40.479076,GB,IN
422,DEV_422,6276,mobile,Windows,v2.2,False,2025-02-17 07:31:40.479076,2026-03-22 07:31:40.479076,US,IN
423,DEV_423,1474,desktop,Windows,v5.1,False,2026-01-15 07:31:40.479076,2026-04-11 07:31:40.479076,GB,IN
424,DEV_424,3889,tablet,Windows,v3.0,False,2024-12-14 07:31:40.479076,2026-03-21 07:31:40.479076,IN,GB
425,DEV_425,4424,mobile,Windows,v1.8,True,2024-05-12 07:31:40.479076,2026-04-10 07:31:40.479076,GB,AU
426,DEV_426,5513,mobile,MacOS,v1.7,False,2026-01-30 07:31:40.479076,2026-03-23 07:31:40.479076,US,GB
427,DEV_427,9586,mobile,Android,v1.9,False,2026-02-12 07:31:40.479076,2026-04-16 07:31:40.479076,GB,AU
428,DEV_428,1331,desktop,Android,v1.3,False,2024-06-24 07:31:40.479076,2026-04-01 07:31:40.479076,IN,GB
429,DEV_429,963,desktop,iOS,v4.4,False,2025-04-05 07:31:40.479076,2026-04-04 07:31:40.479076,GB,GB
430,DEV_430,8839,desktop,iOS,v4.9,False,2025-10-12 07:31:40.479076,2026-04-16 07:31:40.479076,SG,US
431,DEV_431,8533,mobile,Android,v5.7,False,2024-06-11 07:31:40.479076,2026-04-16 07:31:40.479076,IN,US
432,DEV_432,4303,tablet,Android,v1.4,False,2024-06-30 07:31:40.479076,2026-04-03 07:31:40.479076,US,US
433,DEV_433,335,tablet,iOS,v4.9,False,2025-07-26 07:31:40.479076,2026-03-22 07:31:40.479076,IN,GB
434,DEV_434,4692,tablet,Windows,v4.2,False,2024-11-03 07:31:40.479076,2026-04-05 07:31:40.479076,IN,GB
435,DEV_435,9334,tablet,Android,v3.0,False,2025-02-03 07:31:40.479076,2026-03-20 07:31:40.479076,US,SG
436,DEV_436,9386,mobile,Android,v5.8,False,2025-06-16 07:31:40.479076,2026-04-01 07:31:40.479076,GB,US
437,DEV_437,1639,mobile,Android,v1.4,False,2025-07-13 07:31:40.479076,2026-04-12 07:31:40.479076,GB,GB
438,DEV_438,3278,mobile,iOS,v2.8,False,2025-09-10 07:31:40.479076,2026-04-16 07:31:40.479076,AU,AU
439,DEV_439,1580,desktop,MacOS,v3.0,False,2024-07-31 07:31:40.479076,2026-03-31 07:31:40.479076,AU,GB
440,DEV_440,8684,desktop,Android,v2.7,False,2025-05-13 07:31:40.479076,2026-04-02 07:31:40.479076,US,AU
441,DEV_441,3188,mobile,Windows,v5.4,False,2024-04-30 07:31:40.479076,2026-03-26 07:31:40.479076,IN,SG
442,DEV_442,2337,desktop,Windows,v2.8,False,2025-01-25 07:31:40.479076,2026-04-05 07:31:40.479076,GB,SG
443,DEV_443,4640,tablet,iOS,v2.1,False,2024-11-22 07:31:40.479076,2026-04-05 07:31:40.479076,US,US
444,DEV_444,9183,mobile,MacOS,v2.8,False,2025-05-05 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU
